"NZAu_maj","name","type","bin_number","cf_wLL_2020_nzau","cf_wLL_2020_rerun","tx_cost_per_kw_2021_nzau","tx_cost_per_kw_2021_rerun","capex_per_kw_2021_nzau","capex_per_kw_2021_rerun","NZAu_GW","Case1_GW","Case2_GW","Case3_GW","2025","2030","2035","2040","2045","2050","2055","2060","type_b","EP2060","CASE1","CASE2","CASE3"
"qld-outback","onshore wind|3","onshore",3,0.293,0.293,204,223,2023.187,2023.187,180.242,165.284,168.575,180.242,0,0.01,0.01,0.01,0.01,0.01,0.01,0,"ON [3]","0 (0.293, 204)","165 (0.293, 223)","169 (0.293, 223)","180 (0.293, 223)"
"qld-outback","onshore wind|4","onshore",4,0.273,0.275,399,409,2023.187,2023.187,252.144,191.573,249.356,253.221,0,0,0.01,0.01,0.01,0.01,0,0,"ON [4]","0 (0.273, 399)","192 (0.275, 409)","249 (0.275, 409)","253 (0.275, 409)"
"qld-outback","onshore wind|5","onshore",5,0.27,0.27,586,597,2023.187,2023.187,102.235,85.137,102.588,102.235,0,0,0.01,0.01,0.01,0.01,0,0,"ON [5]","0 (0.27, 586)","85 (0.27, 597)","103 (0.27, 597)","102 (0.27, 597)"
"qld-north","large-scale solar pv|1","solar",1,0.271,0.271,334,339,1560.685,1560.685,152.823,138.569,152.747,222.787,0.01,0.01,0.02,0.03,0.03,0.03,0.03,0.03,"PV [1]","0 (0.271, 334)","139 (0.271, 339)","153 (0.271, 339)","223 (0.271, 339)"
"qld-north","large-scale solar pv|2","solar",2,0.269,0.27,211,221,1560.685,1560.685,183.631,167.961,183.24,228.189,2.6,5.21,7.81,9.08,10.35,12.34,11.72,15.63,"PV [2]","16 (0.269, 211)","168 (0.27, 221)","183 (0.27, 221)","228 (0.27, 221)"
"qld-north","large-scale solar pv|3","solar",3,0.25,0.249,294,323,1560.685,1560.685,0.025,0.092,0.025,0.031,0,0,0.01,0.01,0.01,0.02,0.02,0.01,"PV [3]","0 (0.25, 294)","0.1 (0.249, 323)","0 (0.249, 323)","0 (0.249, 323)"
"qld-north","offshore wind|2","offshore",2,0.565,0.565,1794,0,2494.364,0,0,0,0,0,0,1.81,3.62,7.45,8.47,8.47,8.47,6.66,"OFF [2]","7 (0.565, 1794)","0 (0.565, 0)","0 (0.565, 0)","0 (0.565, 0)"
"qld-north","offshore wind|4","offshore",4,0.467,0.543,1830,1816,2644.63,2543.221,142.288,142.288,142.288,143.26,0,0,0,0,0,0,0,0,"OFF [4]","0 (0.467, 1830)","142 (0.543, 1816)","142 (0.543, 1816)","143 (0.543, 1816)"
"qld-north","offshore wind|5","offshore",5,0.371,0.399,1682,1755,2817.119,2692.837,57.071,57.066,57.071,58.84,0,0,0,0,0,0,0,0,"OFF [5]","0 (0.371, 1682)","57 (0.399, 1755)","57 (0.399, 1755)","59 (0.399, 1755)"
"qld-north","onshore wind|1","onshore",1,0.311,0.315,353,391,2023.187,2023.187,27.849,20.325,27.849,33.383,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.01,"ON [1]","0 (0.311, 353)","20 (0.315, 391)","28 (0.315, 391)","33 (0.315, 391)"
"qld-north","onshore wind|2","onshore",2,0.319,0.317,635,648,2023.187,2023.187,68.89,35.497,68.89,78.287,0,0.01,0.01,0.01,0.01,0.01,0.01,0,"ON [2]","0 (0.319, 635)","35 (0.317, 648)","69 (0.317, 648)","78 (0.317, 648)"
"qld-north","onshore wind|3","onshore",3,0.279,0.281,184,215,2023.187,2023.187,23.739,20.051,23.461,30.335,0,0,0.01,0.01,0.01,0.01,0,0,"ON [3]","0 (0.279, 184)","20 (0.281, 215)","23 (0.281, 215)","30 (0.281, 215)"
"qld-north","onshore wind|4","onshore",4,0.27,0.27,407,413,2023.187,2023.187,63.377,56.035,63.373,72.44,0,0,0,0,0,0,0,0,"ON [4]","0 (0.27, 407)","56 (0.27, 413)","63 (0.27, 413)","72 (0.27, 413)"
"qld-north","onshore wind|5","onshore",5,0.269,0.269,661,659,2023.187,2023.187,95.87,83.72,95.869,110.635,0,0,0,0,0,0,0,0,"ON [5]","0 (0.269, 661)","84 (0.269, 659)","96 (0.269, 659)","111 (0.269, 659)"
"nt","large-scale solar pv|1","solar",1,0.284,0.284,321,336,1560.685,1560.685,114.014,27.443,105.438,130.978,0.01,0.01,0.02,0.04,0.04,0.04,0.04,0.04,"PV [1]","0 (0.284, 321)","27 (0.284, 336)","105 (0.284, 336)","131 (0.284, 336)"
"nt","large-scale solar pv|2","solar",2,0.281,0.281,210,220,1560.685,1560.685,78.041,31.141,76.698,100.007,0.44,2.6,5.89,9.17,14.63,19.83,23.37,25.19,"PV [2]","25 (0.281, 210)","31 (0.281, 220)","77 (0.281, 220)","100 (0.281, 220)"
"nt","offshore wind|3","offshore",3,0.446,0.419,1066,1084,3108.124,3054.055,103.762,103.758,103.758,103.762,0,0,0,0.03,0.05,0.05,0.05,0.05,"OFF [3]","0 (0.446, 1066)","104 (0.419, 1084)","104 (0.419, 1084)","104 (0.419, 1084)"
"nt","offshore wind|4","offshore",4,0.45,0.465,1624,1712,3059.887,3121.218,7.48,7.48,7.48,7.48,0,0,0,0.01,0.02,0.02,0.02,0.01,"OFF [4]","0 (0.45, 1624)","7 (0.465, 1712)","7 (0.465, 1712)","7 (0.465, 1712)"
"nt","offshore wind|5","offshore",5,0.403,0.423,1315,1476,3002.288,2995.444,403.796,403.796,403.796,403.796,0,0,0,0,0.01,0.01,0.01,0,"OFF [5]","0 (0.403, 1315)","404 (0.423, 1476)","404 (0.423, 1476)","404 (0.423, 1476)"
"nt","onshore wind|2","onshore",2,0.296,0.296,609,653,2023.187,2023.187,0.597,0,0,1.136,0,0.01,0.6,0.6,0.6,0.6,0.59,0.59,"ON [2]","0.6 (0.296, 609)","0 (0.296, 653)","0 (0.296, 653)","1 (0.296, 653)"
"nt","onshore wind|3","onshore",3,0.298,0.279,94,166,2023.187,2023.187,1.735,0.321,1.735,1.735,0.01,0.55,0.78,0.78,0.78,0.78,0.78,0.78,"ON [3]","0.8 (0.298, 94)","0.3 (0.279, 166)","2 (0.279, 166)","2 (0.279, 166)"
"nt","onshore wind|4","onshore",4,0.264,0.263,435,443,2023.187,2023.187,78.953,7.571,74.318,79.626,0,0.01,0.01,0.82,0.93,0.93,0.93,0.92,"ON [4]","0.9 (0.264, 435)","8 (0.263, 443)","74 (0.263, 443)","80 (0.263, 443)"
"nt","onshore wind|5","onshore",5,0.268,0.267,668,671,2023.187,2023.187,158.482,20.84,157.595,160.951,0,0.01,0.01,0.02,0.02,0.02,0.02,0.02,"ON [5]","0 (0.268, 668)","21 (0.267, 671)","158 (0.267, 671)","161 (0.267, 671)"
"nsw-south","large-scale solar pv|2","solar",2,0.219,0.219,0,110,1560.685,1560.685,1.111,0.618,0.618,1.504,0,0,0,0,0,0,0,0,"PV [2]","0 (0.219, 0)","0.6 (0.219, 110)","0.6 (0.219, 110)","2 (0.219, 110)"
"nsw-south","large-scale solar pv|3","solar",3,0.222,0.218,328,262,1560.685,1560.685,137.255,58.896,81.038,351.141,0,0.01,0.03,0.07,0.07,0.69,1.31,9.12,"PV [3]","9 (0.222, 328)","59 (0.218, 262)","81 (0.218, 262)","351 (0.218, 262)"
"nsw-south","large-scale solar pv|4","solar",4,0.214,0.203,205,248,1560.685,1560.685,26.312,9.169,26.293,60.703,0.01,4.19,4.25,4.3,4.92,4.93,4.93,0.75,"PV [4]","0.8 (0.214, 205)","9 (0.203, 248)","26 (0.203, 248)","61 (0.203, 248)"
"nsw-south","offshore wind|1","offshore",1,0.602,0.602,1024,1024,4073.231,4073.231,8.249,8.249,8.249,8.249,0,0,0,2.91,2.91,2.91,2.91,3.13,"OFF [1]","3 (0.602, 1024)","8 (0.602, 1024)","8 (0.602, 1024)","8 (0.602, 1024)"
"nsw-south","offshore wind|2","offshore",2,0.586,0.598,1538,1313,3852.475,3934.737,1.978,1.978,1.978,1.978,0,0,0,0.01,0.01,0.01,0.02,0.02,"OFF [2]","0 (0.586, 1538)","2 (0.598, 1313)","2 (0.598, 1313)","2 (0.598, 1313)"
"nsw-south","offshore wind|3","offshore",3,0.493,0.472,918,925,3314.174,3297.26,13.333,13.333,13.333,13.333,0,0,0,0,0.01,0.01,0.01,0.01,"OFF [3]","0 (0.493, 918)","13 (0.472, 925)","13 (0.472, 925)","13 (0.472, 925)"
"nsw-south","offshore wind|4","offshore",4,0.493,0.543,1616,1469,3370.588,3659.306,1.252,1.252,1.252,1.252,0,0,0,0,0,0,0.01,0,"OFF [4]","0 (0.493, 1616)","1 (0.543, 1469)","1 (0.543, 1469)","1 (0.543, 1469)"
"nsw-south","offshore wind|5","offshore",5,0.402,0.422,1038,1409,3216.499,2939.449,0.629,0.629,0.629,0.629,0,0,0,0,0,0,0,0,"OFF [5]","0 (0.402, 1038)","0.6 (0.422, 1409)","0.6 (0.422, 1409)","0.6 (0.422, 1409)"
"nsw-south","onshore wind|1","onshore",1,0.324,0.328,266,290,2023.187,2023.187,8.253,6.909,8.881,12.946,0.15,0.17,0.17,0.17,0.17,0.17,0.02,0.01,"ON [1]","0 (0.324, 266)","7 (0.328, 290)","9 (0.328, 290)","13 (0.328, 290)"
"nsw-south","onshore wind|2","onshore",2,0.298,0.298,673,662,2023.187,2023.187,16.417,4.752,15.805,17.218,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,"ON [2]","0 (0.298, 673)","5 (0.298, 662)","16 (0.298, 662)","17 (0.298, 662)"
"nsw-south","onshore wind|3","onshore",3,0.285,0.287,195,225,2023.187,2023.187,15.576,3.374,7.296,23.939,0.67,1.46,5.3,5.3,5.3,5.3,4.63,3.84,"ON [3]","4 (0.285, 195)","3 (0.287, 225)","7 (0.287, 225)","24 (0.287, 225)"
"nsw-south","onshore wind|4","onshore",4,0.275,0.277,398,429,2023.187,2023.187,63.039,7.423,45.998,69.849,0,0,0,0.01,0.01,0.01,0,0,"ON [4]","0 (0.275, 398)","7 (0.277, 429)","46 (0.277, 429)","70 (0.277, 429)"
"nsw-south","onshore wind|5","onshore",5,0.282,0.28,610,640,2023.187,2023.187,40.361,6.01,36.78,40.334,0,0,0,0.01,0.01,0.01,0,0,"ON [5]","0 (0.282, 610)","6 (0.28, 640)","37 (0.28, 640)","40 (0.28, 640)"
"nsw-outback","large-scale solar pv|1","solar",1,0.259,0.257,324,332,1560.685,1560.685,111.863,99.735,112.192,123.615,0,0.01,0.02,0.05,0.05,0.05,0.05,0.05,"PV [1]","0 (0.259, 324)","100 (0.257, 332)","112 (0.257, 332)","124 (0.257, 332)"
"nsw-outback","large-scale solar pv|2","solar",2,0.252,0.252,191,198,1560.685,1560.685,394.957,335.744,363.759,394.999,0,1.3,2.59,3.87,5.19,11.46,69.01,144.69,"PV [2]","145 (0.252, 191)","336 (0.252, 198)","364 (0.252, 198)","395 (0.252, 198)"
"nsw-outback","large-scale solar pv|3","solar",3,0.243,0.24,312,316,1560.685,1560.685,211.689,137.309,169.436,229.295,0,0,0.01,0.01,0.02,0.02,0.02,0.02,"PV [3]","0 (0.243, 312)","137 (0.24, 316)","169 (0.24, 316)","229 (0.24, 316)"
"nsw-outback","onshore wind|1","onshore",1,0.301,0.302,361,388,2023.187,2023.187,34.628,13.791,22.73,37.083,0,0,0.01,0.01,0.01,0.01,0.01,0,"ON [1]","0 (0.301, 361)","14 (0.302, 388)","23 (0.302, 388)","37 (0.302, 388)"
"nsw-outback","onshore wind|2","onshore",2,0.299,0.299,577,605,2023.187,2023.187,64.646,36.14,63.721,66.028,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [2]","0 (0.299, 577)","36 (0.299, 605)","64 (0.299, 605)","66 (0.299, 605)"
"nsw-outback","onshore wind|3","onshore",3,0.293,0.293,204,212,2023.187,2023.187,145.397,115.995,134.223,148.119,0,0.01,2.39,2.96,2.96,2.96,2.95,2.95,"ON [3]","3 (0.293, 204)","116 (0.293, 212)","134 (0.293, 212)","148 (0.293, 212)"
"nsw-outback","onshore wind|4","onshore",4,0.287,0.289,358,391,2023.187,2023.187,36.249,32.351,34.723,36.092,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [4]","0 (0.287, 358)","32 (0.289, 391)","35 (0.289, 391)","36 (0.289, 391)"
"nsw-outback","onshore wind|5","onshore",5,0.287,0.287,665,665,2023.187,2023.187,52.67,23.258,52.67,53.009,0,0,0.01,0.01,0.01,0.01,0.01,0,"ON [5]","0 (0.287, 665)","23 (0.287, 665)","53 (0.287, 665)","53 (0.287, 665)"
"nsw-north","large-scale solar pv|1","solar",1,0.249,0.249,0,386,1560.685,1560.685,0,0,0,0.73,0,0,0,0,0,0,0,0,"PV [1]","0 (0.249, 0)","0 (0.249, 386)","0 (0.249, 386)","0.7 (0.249, 386)"
"nsw-north","large-scale solar pv|2","solar",2,0.24,0.244,158,181,1560.685,1560.685,0.517,0.517,0.517,0.242,0.1,0.33,0.33,0.34,0.34,0.34,0.34,0.34,"PV [2]","0.3 (0.24, 158)","0.5 (0.244, 181)","0.5 (0.244, 181)","0.2 (0.244, 181)"
"nsw-north","large-scale solar pv|3","solar",3,0.232,0.229,319,299,1560.685,1560.685,143.461,109.574,132.682,213.816,0,0.06,0.81,1.07,1.07,1.07,4.94,7.91,"PV [3]","8 (0.232, 319)","110 (0.229, 299)","133 (0.229, 299)","214 (0.229, 299)"
"nsw-north","large-scale solar pv|4","solar",4,0.223,0.206,204,268,1560.685,1560.685,0.245,0.011,0.245,0.311,0,0.94,0.95,0.97,1.23,2.67,2.68,2.48,"PV [4]","2 (0.223, 204)","0 (0.206, 268)","0.2 (0.206, 268)","0.3 (0.206, 268)"
"nsw-north","offshore wind|3","offshore",3,0.443,0.404,917,801,4262.453,3544.157,2.746,2.746,2.746,2.746,0,0,0,0,0,0,0,0,"OFF [3]","0 (0.443, 917)","3 (0.404, 801)","3 (0.404, 801)","3 (0.404, 801)"
"nsw-north","onshore wind|1","onshore",1,0.313,0.315,332,368,2023.187,2023.187,15.633,12.548,15.582,18.143,0.01,0.64,7.59,9.4,9.4,9.4,9.39,8.76,"ON [1]","9 (0.313, 332)","13 (0.315, 368)","16 (0.315, 368)","18 (0.315, 368)"
"nsw-north","onshore wind|2","onshore",2,0.325,0.312,592,677,2023.187,2023.187,1.946,1.212,1.819,2.636,0.86,1.07,1.07,1.07,1.07,1.07,0.21,0.01,"ON [2]","0 (0.325, 592)","1 (0.312, 677)","2 (0.312, 677)","3 (0.312, 677)"
"nsw-north","onshore wind|3","onshore",3,0.294,0.293,218,238,2023.187,2023.187,4.149,3.007,3.841,4.961,0.01,0.04,0.04,0.04,0.04,0.04,0.03,0.01,"ON [3]","0 (0.294, 218)","3 (0.293, 238)","4 (0.293, 238)","5 (0.293, 238)"
"nsw-north","onshore wind|4","onshore",4,0.267,0.27,419,436,2023.187,2023.187,23.92,10.394,21.63,31.429,0,0,0,0,0,0,0,0,"ON [4]","0 (0.267, 419)","10 (0.27, 436)","22 (0.27, 436)","31 (0.27, 436)"
"nsw-north","onshore wind|5","onshore",5,0.273,0.274,679,659,2023.187,2023.187,23.553,7.254,23.323,39.506,0,0,0,0,0,0,0,0,"ON [5]","0 (0.273, 679)","7 (0.274, 659)","23 (0.274, 659)","40 (0.274, 659)"
"nsw-central","large-scale solar pv|2","solar",2,0.233,0.232,146,140,1560.685,1560.685,1.281,0.522,1.078,0.305,1.02,1.02,1.03,1.03,1.03,1.03,1.03,1.03,"PV [2]","1 (0.233, 146)","0.5 (0.232, 140)","1 (0.232, 140)","0.3 (0.232, 140)"
"nsw-central","large-scale solar pv|3","solar",3,0.225,0.223,321,302,1560.685,1560.685,155.57,106.356,140.829,193.175,4.51,4.51,5.55,7.51,7.51,7.51,6.3,11.02,"PV [3]","11 (0.225, 321)","106 (0.223, 302)","141 (0.223, 302)","193 (0.223, 302)"
"nsw-central","large-scale solar pv|4","solar",4,0.217,0.205,240,271,1560.685,1560.685,3.08,2.235,3.08,6.631,0,9.34,10.26,10.27,13.85,17.43,30.66,34.17,"PV [4]","34 (0.217, 240)","2 (0.205, 271)","3 (0.205, 271)","7 (0.205, 271)"
"nsw-central","offshore wind|3","offshore",3,0.415,0.415,0,823,0,4018.201,1.314,1.314,1.314,1.314,0,0,0,0,0,0,0,0,"OFF [3]","0 (0.415, 0)","1 (0.415, 823)","1 (0.415, 823)","1 (0.415, 823)"
"nsw-central","onshore wind|1","onshore",1,0.309,0.311,358,379,2023.187,2023.187,1.27,1.27,1.27,1.27,1.06,1.07,1.07,1.07,1.27,1.27,0.21,0.19,"ON [1]","0.2 (0.309, 358)","1 (0.311, 379)","1 (0.311, 379)","1 (0.311, 379)"
"nsw-central","onshore wind|2","onshore",2,0.304,0.306,585,612,2023.187,2023.187,10.831,7.102,10.595,10.47,1.53,5.82,13.71,13.74,13.74,13.74,12.21,7.93,"ON [2]","8 (0.304, 585)","7 (0.306, 612)","11 (0.306, 612)","10 (0.306, 612)"
"nsw-central","onshore wind|3","onshore",3,0.285,0.287,257,269,2023.187,2023.187,5.12,2.412,4.527,5.882,0.01,0.07,0.07,4.46,6.56,6.56,6.55,6.56,"ON [3]","7 (0.285, 257)","2 (0.287, 269)","5 (0.287, 269)","6 (0.287, 269)"
"nsw-central","onshore wind|4","onshore",4,0.276,0.277,381,396,2023.187,2023.187,24.459,14.609,22.827,26.168,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"ON [4]","0 (0.276, 381)","15 (0.277, 396)","23 (0.277, 396)","26 (0.277, 396)"
"nsw-central","onshore wind|5","onshore",5,0.28,0.279,682,689,2023.187,2023.187,29.735,7.723,29.554,37.936,0,0,0,0,0.01,0.01,0,0,"ON [5]","0 (0.28, 682)","8 (0.279, 689)","30 (0.279, 689)","38 (0.279, 689)"
"ex-wa","large-scale solar pv|5","solar",5,0.274,0.274,129,127,1560.685,1560.685,911.042,629.177,911.042,911.042,0,0.01,28.74,65.2,96.3,354.7,467.99,531.35,"PV [5]","531 (0.274, 129)","629 (0.274, 127)","911 (0.274, 127)","911 (0.274, 127)"
"ex-wa","large-scale solar pv|6","solar",6,0.273,0.273,237,236,1560.685,1560.685,1101.244,805.545,1098.874,1105.002,0,0,0.01,0.02,0.02,0.04,0.04,0.04,"PV [6]","0 (0.273, 237)","806 (0.273, 236)","1099 (0.273, 236)","1105 (0.273, 236)"
"ex-wa","large-scale solar pv|7","solar",7,0.267,0.268,333,336,1560.685,1560.685,313.213,284.427,314.126,315.533,0,0,0.01,0.01,0.01,0.02,0.02,0.02,"PV [7]","0 (0.267, 333)","284 (0.268, 336)","314 (0.268, 336)","316 (0.268, 336)"
"ex-wa","offshore wind|1","offshore",1,0.621,0.621,685,680,3792.03,3763.43,228.574,228.551,228.574,241.355,0,0,0,0.01,0.01,0.01,0.01,0.01,"OFF [1]","0 (0.621, 685)","229 (0.621, 680)","229 (0.621, 680)","241 (0.621, 680)"
"ex-wa","offshore wind|2","offshore",2,0.611,0.623,1465,1166,3325.642,3372.629,3.14,3.14,3.14,3.915,0,0,0,0.01,0.01,0.01,0.01,0.01,"OFF [2]","0 (0.611, 1465)","3 (0.623, 1166)","3 (0.623, 1166)","4 (0.623, 1166)"
"ex-wa","offshore wind|3","offshore",3,0.536,0.496,726,1006,2879.18,2363.342,0,0,0,0.517,0,0,0,0,0,0.14,0.28,0.28,"OFF [3]","0.3 (0.536, 726)","0 (0.496, 1006)","0 (0.496, 1006)","0.5 (0.496, 1006)"
"ex-wa","offshore wind|4","offshore",4,0.508,0.52,1389,1392,2574.767,2487.142,0.547,0.547,0.547,0.228,0,0,0,0,0,0.01,0.01,0.01,"OFF [4]","0 (0.508, 1389)","0.5 (0.52, 1392)","0.5 (0.52, 1392)","0.2 (0.52, 1392)"
"ex-wa","onshore wind|1","onshore",1,0.306,0.307,309,352,2023.187,2023.187,56.913,51.466,56.913,57.929,0,0,1.6,1.6,1.6,1.6,1.6,1.6,"ON [1]","2 (0.306, 309)","51 (0.307, 352)","57 (0.307, 352)","58 (0.307, 352)"
"ex-wa","onshore wind|2","onshore",2,0.306,0.308,576,616,2023.187,2023.187,12.027,11.94,12.027,12.934,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [2]","0 (0.306, 576)","12 (0.308, 616)","12 (0.308, 616)","13 (0.308, 616)"
"ex-wa","onshore wind|3","onshore",3,0.295,0.296,162,172,2023.187,2023.187,530.865,362.167,530.865,530.94,0,0,0.03,0.03,0.03,0.03,0.03,0.03,"ON [3]","0 (0.295, 162)","362 (0.296, 172)","531 (0.296, 172)","531 (0.296, 172)"
"ex-wa","onshore wind|4","onshore",4,0.287,0.287,366,372,2023.187,2023.187,17.63,19.477,17.63,17.63,0,0,0.05,0.05,0.05,0.05,0.05,0.05,"ON [4]","0 (0.287, 366)","19 (0.287, 372)","18 (0.287, 372)","18 (0.287, 372)"
"ex-wa","onshore wind|5","onshore",5,0.285,0.285,628,631,2023.187,2023.187,3.226,2.702,3.226,3.226,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [5]","0 (0.285, 628)","3 (0.285, 631)","3 (0.285, 631)","3 (0.285, 631)"
"ex-sa","large-scale solar pv|5","solar",5,0.251,0.25,94,98,1560.685,1560.685,92.871,92.86,92.86,92.871,0,5.23,12.67,42.27,87.65,87.65,87.65,87.65,"PV [5]","88 (0.251, 94)","93 (0.25, 98)","93 (0.25, 98)","93 (0.25, 98)"
"ex-sa","large-scale solar pv|6","solar",6,0.25,0.25,168,184,1560.685,1560.685,98.725,90.873,98.695,109.682,0,0.01,0.04,0.07,27.67,75.25,97.14,97.14,"PV [6]","97 (0.25, 168)","91 (0.25, 184)","99 (0.25, 184)","110 (0.25, 184)"
"ex-sa","large-scale solar pv|7","solar",7,0.249,0.248,302,311,1560.685,1560.685,160.472,121.003,158.192,201.801,0,0,0.01,0.02,0.03,0.48,39.77,190.03,"PV [7]","190 (0.249, 302)","121 (0.248, 311)","158 (0.248, 311)","202 (0.248, 311)"
"ex-sa","offshore wind|3","offshore",3,0.48,0.48,804,804,2964.301,2964.102,50.138,50.137,50.138,50.244,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"OFF [3]","0 (0.48, 804)","50 (0.48, 804)","50 (0.48, 804)","50 (0.48, 804)"
"ex-sa","offshore wind|4","offshore",4,0.47,0.471,1603,1668,2938.25,3072.431,0.788,0.788,0.788,0.788,0,0,0,0,0,0,0,0,"OFF [4]","0 (0.47, 1603)","0.8 (0.471, 1668)","0.8 (0.471, 1668)","0.8 (0.471, 1668)"
"ex-sa","offshore wind|5","offshore",5,0.465,0.465,0,1570,0,2572.522,0.79,0.79,0.79,0.82,0,0,0,0,0,0,0,0,"OFF [5]","0 (0.465, 0)","0.8 (0.465, 1570)","0.8 (0.465, 1570)","0.8 (0.465, 1570)"
"ex-sa","onshore wind|1","onshore",1,0.308,0.31,342,384,2023.187,2023.187,22.618,20.346,22.601,33.211,0,0,0.04,0.04,0.04,0.04,0.04,0.04,"ON [1]","0 (0.308, 342)","20 (0.31, 384)","23 (0.31, 384)","33 (0.31, 384)"
"ex-sa","onshore wind|2","onshore",2,0.306,0.307,583,626,2023.187,2023.187,14.574,13.066,14.002,13.387,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [2]","0 (0.306, 583)","13 (0.307, 626)","14 (0.307, 626)","13 (0.307, 626)"
"ex-sa","onshore wind|3","onshore",3,0.3,0.301,151,163,2023.187,2023.187,67.792,62.221,67.791,75.12,0,0.01,3.44,5.62,5.62,5.62,5.62,5.61,"ON [3]","6 (0.3, 151)","62 (0.301, 163)","68 (0.301, 163)","75 (0.301, 163)"
"ex-sa","onshore wind|4","onshore",4,0.287,0.289,382,406,2023.187,2023.187,5.038,1.709,5.038,8.152,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [4]","0 (0.287, 382)","2 (0.289, 406)","5 (0.289, 406)","8 (0.289, 406)"
"ex-sa","onshore wind|5","onshore",5,0.287,0.287,622,651,2023.187,2023.187,2.584,2.22,2.584,2.073,0,0,0,0.01,0.01,0.01,0.01,0.01,"ON [5]","0 (0.287, 622)","2 (0.287, 651)","3 (0.287, 651)","2 (0.287, 651)"
"ex-qld","large-scale solar pv|5","solar",5,0.273,0.274,125,136,1560.685,1560.685,867.194,833.603,866.413,892.476,0,0.05,3.96,9.21,321.81,353.55,390.66,454.06,"PV [5]","454 (0.273, 125)","834 (0.274, 136)","866 (0.274, 136)","892 (0.274, 136)"
"ex-qld","large-scale solar pv|6","solar",6,0.272,0.271,241,255,1560.685,1560.685,1062.049,993.086,1062.48,1101.472,0,0.01,0.01,0.02,0.02,0.04,0.04,0.03,"PV [6]","0 (0.272, 241)","993 (0.271, 255)","1062 (0.271, 255)","1101 (0.271, 255)"
"ex-qld","large-scale solar pv|7","solar",7,0.265,0.265,336,345,1560.685,1560.685,426.044,370.893,426.044,430.568,0,0,0.01,0.01,0.01,0.02,0.02,0.02,"PV [7]","0 (0.265, 336)","371 (0.265, 345)","426 (0.265, 345)","431 (0.265, 345)"
"ex-qld","onshore wind|1","onshore",1,0.313,0.317,271,319,2023.187,2023.187,49.314,39.881,49.314,51.719,0,0.01,2.62,5.24,5.24,5.24,5.24,5.24,"ON [1]","5 (0.313, 271)","40 (0.317, 319)","49 (0.317, 319)","52 (0.317, 319)"
"ex-qld","onshore wind|2","onshore",2,0.3,0.301,564,618,2023.187,2023.187,12.918,11.485,12.918,10.866,0,0,0.01,0.01,0.01,0.01,0.01,0,"ON [2]","0 (0.3, 564)","11 (0.301, 618)","13 (0.301, 618)","11 (0.301, 618)"
"ex-qld","onshore wind|3","onshore",3,0.291,0.293,175,185,2023.187,2023.187,444.946,413.392,444.912,460.82,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [3]","0 (0.291, 175)","413 (0.293, 185)","445 (0.293, 185)","461 (0.293, 185)"
"ex-qld","onshore wind|4","onshore",4,0.284,0.285,383,403,2023.187,2023.187,127.097,117.622,127.088,127.893,0,0,0,0,0.01,0.01,0,0,"ON [4]","0 (0.284, 383)","118 (0.285, 403)","127 (0.285, 403)","128 (0.285, 403)"
"ex-qld","onshore wind|5","onshore",5,0.282,0.283,574,616,2023.187,2023.187,24.341,24.144,24.335,27.708,0,0,0,0,0,0,0,0,"ON [5]","0 (0.282, 574)","24 (0.283, 616)","24 (0.283, 616)","28 (0.283, 616)"
"ex-nt","large-scale solar pv|5","solar",5,0.283,0.283,142,140,1560.685,1560.685,688.998,184.164,687.975,688.998,0,10.15,99.81,390.45,421.19,556.87,563.53,578.08,"PV [5]","578 (0.283, 142)","184 (0.283, 140)","688 (0.283, 140)","689 (0.283, 140)"
"ex-nt","large-scale solar pv|6","solar",6,0.284,0.284,276,271,1560.685,1560.685,934.036,289.707,933.777,934.158,0,0.01,0.01,0.02,0.02,0.03,0.03,0.03,"PV [6]","0 (0.284, 276)","290 (0.284, 271)","934 (0.284, 271)","934 (0.284, 271)"
"ex-nt","large-scale solar pv|7","solar",7,0.283,0.284,378,370,1560.685,1560.685,130.013,70.383,128.658,130.013,0,0,0.01,0.01,0.01,0.02,0.02,0.02,"PV [7]","0 (0.283, 378)","70 (0.284, 370)","129 (0.284, 370)","130 (0.284, 370)"
"ex-nt","onshore wind|1","onshore",1,0.314,0.315,276,306,2023.187,2023.187,42.54,9.557,42.54,42.54,0,0.21,7.3,14.42,14.42,14.42,14.42,14.21,"ON [1]","14 (0.314, 276)","10 (0.315, 306)","43 (0.315, 306)","43 (0.315, 306)"
"ex-nt","onshore wind|2","onshore",2,0.31,0.308,519,622,2023.187,2023.187,2.036,3.762,2.036,2.036,0,0,0.01,0.01,0.01,0.01,0.01,0.01,"ON [2]","0 (0.31, 519)","4 (0.308, 622)","2 (0.308, 622)","2 (0.308, 622)"
