"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
9499,0.339243886676864,1062.1125,"ex-qld",1,4,40.0851289062,72.6514434919632,576.380521131236,"qld-outback",68.4027760637063,72.6514434919632,0,89.525796875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,43.2237774715228
8101,0.29342454304122,839.7,"ex-wa",1,4,31.1509628906,57.6476305337526,440.593046623795,"wa-north",68.652650391512,57.6476305337526,0,91.2620625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",202,51.1690981546706
6182,0.296876762492818,1052.83125,"ex-wa",1,4,39.0686601562,72.8107253373933,479.959128065396,"wa-central",69.1570708386489,72.8107253373933,0,308.08034375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,50.605340720435
9277,0.287929831892128,1026.84375,"ex-qld",1,4,39.3876289062,71.0977985141414,264.072473294987,"qld-outback",69.2391598177828,71.0977985141414,0,100.2165390625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.935588460211
7970,0.292278687257116,1078.81875,"ex-wa",1,4,40.2214960938,74.8425942859451,438.290943219146,"wa-north",69.3745768563488,74.8425942859451,0,104.634359375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,51.40791354319
9494,0.286900259437859,1057.3875,"ex-qld",1,4,40.6326328125,74.0009540652133,292.94015320779,"qld-outback",69.9847067089533,74.0009540652133,0,165.564453125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,51.1320050675348
8479,0.283064229081419,1006.93125,"ex-wa",1,4,40.8073671875,70.6790257702621,324.174459527402,"wa-north",70.192503977071,70.6790257702621,0,135.518140625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,53.0940549669289
6477,0.29470221774202,970.48125,"ex-wa",1,4,40.7541328125,68.2292038085721,500.922448269865,"wa-central",70.3045049129718,68.2292038085721,0,214.087125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,50.9985793241404
9470,0.304205650996891,1070.55,"qld-outback",0,1,19.258515625,75.3837395014606,387.349306431274,"qld-outback",70.4158979043114,69.1746331697982,6.20910633166242,13.3492158203,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",9,49.3322618624586
7768,0.286718385865283,1071.39375,"ex-qld",1,4,42.3231601562,75.5655171423066,236.904866908174,"qld-north",70.5301082280036,75.5655171423066,0,129.071984375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,47.7795659717665
5509,0.300106060445679,1001.86875,"ex-qld",1,4,41.4901796875,71.0570839365933,271.872999831565,"qld-outback",70.9245436955622,71.0570839365933,0,331.8805625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",207,50.0902567154777
10886,0.284912804775739,1014.69375,"ex-nt",1,4,40.8273203125,72.1384459294468,391.252619324796,"wa-north",71.0938112405313,72.1384459294468,0,199.197328125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,52.7613997452077
5307,0.301380787432231,1077.3,"ex-wa",1,4,41.7677109375,76.6572724039134,220.537593984963,"wa-central",71.1568480496737,76.6572724039134,0,266.437125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,49.8821230023337
7971,0.294225755752345,1062.45,"ex-wa",1,4,42.068640625,76.5675185205049,411.308449809403,"wa-north",72.0669382281565,76.5675185205049,0,123.9437265625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,51.1076272353885
1651,0.309032495462692,1077.3,"ex-sa",1,4,43.6407109375,77.9354934696718,152.473684210526,"sa",72.3433523342353,77.9354934696718,0,60.3269726562,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,46.9027804462722
8480,0.301016037178234,1079.325,"ex-wa",1,4,42.8645351562,78.7257278738683,349.603658536586,"wa-north",72.9397798382028,78.7257278738683,0,152.684109375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,49.9680101665167
9396,0.289116098521678,989.8875,"ex-qld",1,4,42.95034375,72.31218266208,253.402659393114,"qld-outback",73.0509099893473,72.31218266208,0,139.514046875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.7868937906558
9400,0.316134592158588,1071.5625,"ex-qld",1,4,43.0514453125,78.3654101504773,459.556535433071,"qld-outback",73.1319079852807,78.3654101504773,0,69.731171875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,46.4476293230887
2162,0.300991081048671,673.3125,"ex-sa",1,4,35.8364101562,49.3142528404038,114.246365914787,"sa",73.2412554948911,49.3142528404038,0,16.89859375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.1435426965209
7227,0.283287948497552,796.33125,"ex-qld",1,4,36.4705390625,58.5454037711553,249.560288196652,"qld-north",73.5189078303222,58.5454037711553,0,51.4012890625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",205,49.8933193652082
7363,0.280588185675682,865.85625,"ex-qld",1,4,36.4873867188,64.0819947697756,245.994932761645,"qld-north",74.0099696338458,64.0819947697756,0,47.8615039062,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",205,48.851804755983
5568,0.299714338132809,1079.49375,"ex-wa",1,4,44.2738945312,80.2941257172368,230.576207597311,"wa-central",74.3812789256416,80.2941257172368,0,229.155734375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.2073255340464
5303,0.300071397319142,774.05625,"ex-wa",1,4,36.3075039062,57.8554037846536,125.109221713538,"wa-central",74.7431517860021,57.8554037846536,0,168.104640625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",201,50.127187218393
9683,0.332171220148455,1062.95625,"ex-qld",1,4,44.0668828125,79.9415305381484,531.129226861409,"qld-outback",75.2067928836661,79.9415305381484,0,155.65428125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,44.2312535186663
9279,0.297089795594342,1043.8875,"ex-qld",1,4,44.542953125,78.9285598258621,302.156644034918,"qld-outback",75.6102164513533,78.9285598258621,0,62.1336132812,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,49.4607562411426
7229,0.28271913915492,991.40625,"ex-qld",1,4,46.5249804688,75.0692965204449,255.102127659575,"qld-north",75.7200154028128,75.0692965204449,0,32.2851308594,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,48.5364214091409
8234,0.288077952498177,1062.7875,"ex-wa",1,4,46.801390625,82.0699848822277,401.759923785331,"wa-north",77.2214434985617,82.0699848822277,0,77.5960625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,52.2802661858391
10649,0.28786057243387,262.575,"ex-nt",1,4,8.0755761719,20.4813611324287,368.617609254498,"wa-north",78.0019466149811,20.4813611324287,0,367.983,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",203,52.2038484487626
6183,0.30586284593679,1080,"ex-wa",1,4,47.704546875,84.4374292738003,525.054531249998,"wa-central",78.1828048831484,84.4374292738003,0,293.0840625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,49.2548107641663
2035,0.298154399248445,744.01875,"ex-sa",1,4,40.177296875,58.2670040398833,120.745066908596,"sa",78.313892008613,58.2670040398833,0,97.5956015625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.6779996454571
6375,0.293165543172732,1064.475,"ex-wa",1,4,47.8133359375,83.4072103817815,513.999048826888,"wa-central",78.3552552965372,83.4072103817815,0,173.951796875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,51.3906245544827
7769,0.282426482441884,1061.775,"ex-qld",1,4,49.6445,83.9901555032362,236.725842339478,"qld-north",79.1035346502189,83.9901555032362,0,110.2359375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,48.6407418634281
7969,0.298171600382115,1058.7375,"ex-wa",1,4,48.087390625,83.9844043626854,462.265380937204,"wa-north",79.325049280568,83.9844043626854,0,85.19790625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.5407824542079
9597,0.346640662096348,600.075,"ex-qld",1,4,39.3123945312,47.6213354043547,664.093363329584,"qld-outback",79.3589724690325,47.6213354043547,0,105.35325,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",206,42.416947539509
10877,0.286397247289638,632.30625,"ex-nt",1,4,39.679265625,50.3172120752342,412.659994662397,"wa-north",79.5772809065768,50.3172120752342,0,194.07334375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",203,52.5943294722494
6475,0.301315144998952,540,"ex-wa",1,4,21.3002714844,43.1508946590929,575.209687499999,"wa-central",79.9090641835053,43.1508946590929,0,166.647734375,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",200,49.9373462620986
8103,0.290255726943181,551.475,"ex-wa",1,4,21.6377304688,44.3935014688041,383.813953488372,"wa-north",80.4995720001887,44.3935014688041,0,124.35571875,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",202,51.8487208038341
9588,0.284100871950983,1072.74375,"ex-qld",1,4,47.4463164062,86.678649008334,322.340254837187,"qld-outback",80.8008893161429,86.678649008334,0,185.4764375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,51.7994075401225
9682,0.300518758003896,1076.2875,"ex-qld",1,4,48.4488632812,87.2563155168048,431.230009407338,"qld-outback",81.0715682536542,87.2563155168048,0,185.237234375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,48.9759228464438
9280,0.29940085726267,1071.9,"ex-qld",1,4,50.4975976562,87.002525635446,352.611933249371,"qld-outback",81.1666439364176,87.002525635446,0,51.29315625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,49.1662482148185
5132,0.296302758191442,956.1375,"ex-qld",1,4,51.2244492188,78.1647666499069,273.323332156725,"qld-outback",81.7505501561301,78.1647666499069,0,397.09521875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",207,50.8999622024051
1652,0.3125907773152,1080,"ex-sa",1,4,51.66678125,88.6369166764974,199.03734375,"sa",82.071219144905,88.6369166764974,0,41.5824492188,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,46.5078904978217
5442,0.29317853063435,1060.25625,"ex-wa",1,4,51.3640742188,87.140117171483,254.694572656375,"wa-central",82.1877891985856,87.140117171483,0,265.57196875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,51.4483703467398
1792,0.30485075312264,963.225,"nsw-outback",0,1,24.5742480469,79.3130320209336,279.791871058163,"nsw-outback",82.3411269650742,79.3130320209336,0,24.5742480469,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",8,50.9879291677674
8100,0.297622484304012,1080,"ex-wa",1,4,50.5008398438,88.9550419728127,434.8259375,"wa-north",82.3657796044562,88.9550419728127,0,71.055890625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.6796668655291
8356,0.287788116447627,1080,"ex-wa",1,4,50.9329335938,89.8057416284048,411.858437500001,"wa-north",83.1534644707452,89.8057416284048,0,91.6077734375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,52.4231022909884
5302,0.300987790352665,1080,"ex-wa",1,4,51.831625,90.1997513123138,82.8826562500002,"wa-central",83.5182882521424,90.1997513123138,0,149.763921875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.1314314398492
5566,0.293785913150191,575.94375,"ex-wa",1,4,23.3403515625,48.296449380268,190.546440082039,"wa-central",83.8561914774976,48.296449380268,0,219.04765625,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",201,51.2735691261475
1681,0.299188886099348,761.90625,"nsw-outback",0,1,17.0564140625,64.1540009713093,245.397785160576,"nsw-outback",84.2019618178867,64.1540009713093,0,17.0564140625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",8,51.9516292724032
9276,0.292172209640415,993.76875,"ex-qld",1,4,54.1734453125,84.1107957526466,240.469349634912,"qld-outback",84.638197520949,84.1107957526466,0,119.7880625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.4384450055159
5436,0.294417643596318,449.2125,"ex-wa",1,4,23.9243535156,38.0511117992297,112.167543200601,"wa-central",84.7062621793242,38.0511117992297,0,176.1008125,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",201,51.1761376573302
12529,0.312421736680574,1042.875,"nsw-outback",0,1,36.1025908203,90.0071183398925,321.035760517798,"nsw-outback",86.306717813633,63.8494463604023,26.1576719794902,9.7324501953,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",8,49.7535313069068
9493,0.280794193753347,1065.15,"ex-qld",1,4,55.6330078125,92.4852343792047,253.000633713561,"qld-outback",86.8283663138569,92.4852343792047,0,180.446484375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,52.5160639978527
1764,0.295071427140917,1004.0625,"ex-sa",1,4,56.1194257812,87.8794639674356,130.802352941176,"sa",87.5238981312773,87.8794639674356,0,85.218515625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,49.3516841390341
