"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
7172,0.297330389912239,1080,"ex-wa",1,4,19.5967011719,49.3893911138783,153.43796875,"wa-central",45.7309176980355,49.3893911138783,0,272.65765625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.1742966362049
11979,0.289394463496679,1076.79375,"ex-qld",1,4,20.8009355469,50.9297521207468,329.371258423446,"qld-outback",47.2975926176641,50.9297521207468,0,145.2903125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.337578112843
8276,0.286734028307024,873.95625,"ex-wa",1,4,15.3026845703,41.673243974303,489.292913689901,"wa-central",47.6834440789261,41.673243974303,0,319.640625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",200,52.039895409318
10689,0.280860534912564,1074.76875,"ex-wa",1,4,21.5160527344,51.4119990548446,364.364578426754,"wa-north",47.8354055743103,51.4119990548446,0,124.1955078125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,53.1507282496571
11872,0.302214225953596,1060.59375,"ex-qld",1,4,21.8927539062,50.9666021974347,371.840254574383,"qld-outback",48.0547827077377,50.9666021974347,0,84.6748828125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,48.2148670438493
13342,0.290454105809331,1080,"ex-nt",1,4,22.517171875,52.9456251079523,400.571406250001,"wa-north",49.0237269518077,52.9456251079523,0,379.557375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,51.4135828175428
10409,0.289730028624546,1073.925,"ex-wa",1,4,22.7122539062,52.9424450053955,404.857008170963,"wa-north",49.2980841356663,52.9424450053955,0,105.028890625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,51.5462161616925
3460,0.297063187650236,658.8,"ex-sa",1,4,17.2400351562,32.5891656116224,105.72925204918,"sa",49.467464498516,32.5891656116224,0,47.689734375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.4264965187612
13607,0.281416201343139,1077.3,"ex-nt",1,4,22.5047050781,53.7589164288129,401.334586466165,"wa-north",49.9015282918527,53.7589164288129,0,372.60578125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,53.0763168361481
12083,0.306513941625645,1072.40625,"ex-qld",1,4,23.7618808594,53.5493160633656,429.616365066876,"qld-outback",49.9337970693155,53.5493160633656,0,135.411046875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,47.5668223239205
10410,0.294758088439703,1080,"ex-wa",1,4,23.7532773438,54.3987147319704,395.047812499999,"wa-north",50.36918030738,54.3987147319704,0,129.0441640625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.6837095661982
13341,0.28849760314691,1077.13125,"ex-nt",1,4,23.5225214844,54.7809858562668,367.688077706407,"wa-north",50.858227218147,54.7809858562668,0,359.5865625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,51.7891153017676
3127,0.298866190591691,1009.4625,"ex-sa",1,4,24.9628417969,51.7651119072629,116.518890003343,"sa",51.2798760798572,51.7651119072629,0,45.3294609375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,48.1800137794013
3316,0.294722772132903,459.3375,"ex-sa",1,4,6.5879506836,23.5647436289879,103.619397501837,"sa",51.3015889819313,23.5647436289879,0,54.6209726562,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",209,48.8018291032571
7259,0.297769463382851,887.9625,"ex-qld",1,4,18.1360292969,45.5784166005437,303.017103762828,"qld-outback",51.3292133401396,45.5784166005437,0,350.08446875,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",207,50.1655816881714
10690,0.29718182738349,1061.1,"ex-wa",1,4,24.643109375,54.7190997486947,356.971215012722,"wa-north",51.5682779650313,54.7190997486947,0,141.9845,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.2881206736796
11870,0.29685204664455,1076.79375,"ex-qld",1,4,26.0549277344,57.4348770536664,287.925403541764,"qld-outback",53.3387912528898,57.4348770536664,0,124.984015625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,49.1646484324946
8509,0.300614227373154,1080,"ex-wa",1,4,26.2200195312,57.7299490072672,560.710468750005,"wa-central",53.4536564882104,57.7299490072672,0,161.839109375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,49.7421157614379
7173,0.29885726202008,764.4375,"ex-wa",1,4,19.7032480469,40.944368398095,188.705077262693,"wa-central",53.5614336006475,40.944368398095,0,260.525953125,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",201,50.0156008514827
10551,0.294418330891432,1070.2125,"ex-wa",1,4,26.5639160156,57.4570670882684,418.273888363292,"wa-north",53.6875312970727,57.4570670882684,0,97.0409140625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.7929540958705
13107,0.305352875487995,555.35625,"ex-nt",1,4,7.9844272461,30.126612241726,293.38286235187,"nt",54.2473632766823,30.126612241726,0,52.2114179688,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",204,48.9243190427601
8510,0.293314916687086,1080,"ex-wa",1,4,27.8710878906,59.8957584720853,520.200781250003,"wa-central",55.4590356223013,59.8957584720853,0,181.655453125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,51.0106223552661
9595,0.285282624102084,902.8125,"ex-qld",1,4,22.1669921875,50.4653969988421,222.802429906542,"qld-outback",55.897982137866,50.4653969988421,0,84.321234375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",205,51.179431073197
8389,0.297648155852221,1080,"ex-wa",1,4,28.31165625,60.5500512541566,553.275937499999,"wa-central",56.0648622723672,60.5500512541566,0,176.6273125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,50.2769386951893
3461,0.29649840118337,832.6125,"ex-sa",1,4,22.4268535156,46.7911162450967,105.306039724362,"sa",56.1979507214901,46.7911162450967,0,26.4208203125,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.6187255045468
7256,0.294073462711723,1070.71875,"ex-qld",1,4,28.6659082031,60.8181908242641,252.351300236406,"qld-outback",56.8012756144077,60.8181908242641,0,363.3010625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",207,50.8985224132607
12984,0.305674767801539,1080,"ex-nt",1,4,29.2130078125,61.3525401608477,315.929687499999,"nt",56.8079075563405,61.3525401608477,0,53.5056875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,48.9685139830696
7317,0.295845428891319,698.2875,"ex-wa",1,4,23.27121875,40.1670589302668,118.559690671822,"wa-central",57.5222368011268,40.1670589302668,0,175.335359375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",201,50.5857347735095
7120,0.294180989988209,744.525,"ex-qld",1,4,23.3264785156,42.939515658258,279.111514052584,"qld-outback",57.6737055951888,42.939515658258,0,369.15934375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",207,50.874030173676
13110,0.313279454521835,1080,"ex-nt",1,4,30.4355585938,62.8898580509842,326.558281249999,"nt",58.2313500472076,62.8898580509842,0,58.3593515625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,47.800353754309
7322,0.297307559382508,1071.05625,"ex-wa",1,4,31.4292246094,63.253129643665,219.082558689144,"wa-central",59.0567765639433,63.253129643665,0,248.415171875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.3817096376475
12082,0.292077680447611,1070.71875,"ex-qld",1,4,31.7099238281,64.0523334801553,366.71867612293,"qld-outback",59.8218098638464,64.0523334801553,0,165.382125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.0683983788737
12084,0.325230264808052,1080,"ex-qld",1,4,31.4927460938,64.6349586381578,518.567031250001,"qld-outback",59.8471839242202,64.6349586381578,0,113.3019609375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,44.9643216609464
8392,0.306561444398898,955.29375,"ex-wa",1,4,31.6412109375,57.2349450797407,558.835718071014,"wa-central",59.91345078908,57.2349450797407,0,278.05609375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,48.8719154053685
13105,0.298094117715954,1080,"ex-nt",1,4,32.8378320312,65.2591500115618,268.82921875,"nt",60.4251388995942,65.2591500115618,0,87.504640625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,50.270241466565
8275,0.288838819484408,1073.5875,"ex-wa",1,4,31.7637304688,65.02112063591,524.24300534423,"wa-central",60.5643421108293,65.02112063591,0,196.75290625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,51.8793789275107
13242,0.311017059404402,1080,"ex-nt",1,4,32.4143476562,65.6120178765085,339.383124999999,"nt",60.7518684041745,65.6120178765085,0,94.3805078125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,48.1841178065825
10554,0.302500007078051,1080,"ex-wa",1,4,33.5640585938,66.699968791052,422.732031250001,"wa-north",61.7592303620852,66.699968791052,0,153.535203125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,49.5566935811589
7171,0.299293517579455,1074.09375,"ex-wa",1,4,33.6477421875,66.6795046649641,124.729772191673,"wa-central",62.0797808989803,66.6795046649641,0,169.893,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.0918629656377
13223,0.295041139573395,1077.80625,"ex-nt",1,4,34.84884375,68.4370608789369,252.265069672773,"nt",63.4966264845253,68.4370608789369,0,106.4389921875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,50.83548187064
13343,0.287121408348904,1080,"ex-nt",1,4,35.5975976562,69.2518314578334,398.738437499999,"nt",64.1220661646605,69.2518314578334,0,399.5845,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,52.248222119307
3128,0.298437901589779,1046.41875,"ex-sa",1,4,36.6936757812,67.4935529385946,112.402031930334,"sa",64.4995638109453,67.4935529385946,0,27.4764335938,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,48.4491028634067
3318,0.298528634286657,809.49375,"ex-sa",1,4,29.45190625,52.6268537251278,95.3168647071083,"sa",65.0120568875643,52.6268537251278,0,20.0596699219,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.4189230066834
8278,0.305135700091508,965.08125,"ex-wa",1,4,36.7376445312,63.5688110426236,545.870082182199,"wa-central",65.8688696341615,63.5688110426236,0,283.8109375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,49.1884199799775
13609,0.281388617465274,1080,"ex-nt",1,4,35.1181679688,71.5009691465455,391.629062500001,"nt",66.2046010616162,71.5009691465455,0,214.89609375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,53.3386089973447
8155,0.286046461445345,1055.53125,"ex-wa",1,4,37.3293632812,69.9072087862888,456.709192645883,"wa-central",66.2294070273038,69.9072087862888,0,338.19140625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,52.4776170066145
7260,0.294381025805926,867.0375,"ex-qld",1,4,29.9440878906,57.5456792114044,314.988322304399,"qld-outback",66.3704617290537,57.5456792114044,0,364.0899375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",207,50.8491560443619
8508,0.302097940677777,1080,"ex-wa",1,4,37.5668320312,71.9188968131253,583.063593749998,"wa-central",66.5915711232642,71.9188968131253,0,156.849859375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,49.6944972488191
3462,0.294660713000796,614.41875,"ex-sa",1,4,30.7200546875,40.9322394840068,100.166437791815,"sa",66.6194504708829,40.9322394840068,0,17.0550566406,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,49.0786509322465
9593,0.283175405719465,1002.375,"ex-qld",1,4,38.5338203125,67.0132105467901,201.788888888889,"qld-outback",66.8544312725178,67.0132105467901,0,102.2713984375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,51.7567120471266
10050,0.281436368437421,1017.225,"ex-qld",1,4,39.0600429688,68.2443858417432,208.626575978766,"qld-north",67.0887815790442,68.2443858417432,0,136.32290625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,49.4464217078723
10688,0.289091802848076,1052.83125,"ex-wa",1,4,37.9994960938,71.0681245215446,379.251322327295,"wa-north",67.5019140261505,71.0681245215446,0,103.421296875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,51.9433434956732
7040,0.299507947163656,1080,"ex-wa",1,4,38.53434375,73.0740103300667,158.26609375,"wa-central",67.6611206759877,73.0740103300667,0,294.04534375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.1405295453699
13606,0.282466335069334,1077.975,"ex-nt",1,4,37.1320585938,73.0061563717382,381.809643080777,"wa-north",67.7252778327309,73.0061563717382,0,356.95678125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,53.1617831809733
11735,0.285351812859779,992.41875,"ex-qld",1,4,38.80253125,67.2549963813458,267.364223771468,"qld-outback",67.7687683564482,67.2549963813458,0,79.5508828125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,51.3747331288924
11982,0.339243886676864,1062.1125,"ex-qld",1,4,40.0851289062,72.6585043097022,576.380521131236,"qld-outback",68.4094239637536,72.6585043097022,0,89.47028125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,43.2238503466231
10408,0.29342454304122,839.7,"ex-wa",1,4,31.1509628906,57.652601041755,440.593046623795,"wa-north",68.6585697770096,57.652601041755,0,91.2414765625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",202,51.1691731346421
10691,0.297940074557201,1077.3,"ex-wa",1,4,39.3996132812,74.4162021257023,397.864348370927,"wa-north",69.0765823129141,74.4162021257023,0,160.126046875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.4247712871413
10411,0.309140081480146,1080,"ex-wa",1,4,38.9385664062,74.6433594489821,455.773750000002,"wa-north",69.1142217120204,74.6433594489821,0,148.45075,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,48.596961510046
8156,0.296876762492818,1052.83125,"ex-wa",1,4,39.0686601562,72.8178401599636,479.959128065396,"wa-central",69.1638286382206,72.8178401599636,0,308.10334375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,50.6054253668011
11734,0.287929831892128,1026.84375,"ex-qld",1,4,39.3876289062,71.1047499996837,264.072473294987,"qld-outback",69.2459295775854,71.1047499996837,0,100.2165390625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.9356758930219
10262,0.292278687257116,1078.81875,"ex-wa",1,4,40.2116796875,74.847451230928,438.290943219146,"wa-north",69.3790789517961,74.847451230928,0,104.634359375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,51.407939390973
11978,0.286900259437859,1057.3875,"ex-qld",1,4,40.6326328125,74.0082271832941,292.94015320779,"qld-outback",69.9915850937277,74.0082271832941,0,165.564453125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,51.1320942289703
10832,0.283064229081419,1006.93125,"ex-wa",1,4,40.8057929688,70.68500960964,324.174459527402,"wa-north",70.1984466264604,70.68500960964,0,135.51121875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,53.0941278368837
8511,0.29470221774202,970.48125,"ex-wa",1,4,40.758453125,68.252522416834,500.922448269865,"wa-central",70.3285327942544,68.252522416834,0,214.10290625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,50.9988962689701
12983,0.299022915288806,1080,"ex-nt",1,4,41.6883242188,75.9736757599598,293.2071875,"nt",70.3459960740368,75.9736757599598,0,73.468765625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,50.2651223882776
11954,0.304205650996891,1070.55,"qld-outback",0,1,19.258515625,75.3837395014606,387.349306431274,"qld-outback",70.4158979043114,69.1746331697982,6.20910633166242,13.3492158203,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",9,49.3322618624586
10052,0.286718385865283,1071.39375,"ex-qld",1,4,42.3231601562,75.5729717381214,236.904866908174,"qld-north",70.5370660768941,75.5729717381214,0,129.071984375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,47.779656229976
7381,0.300106060445679,1001.86875,"ex-qld",1,4,41.4871054688,71.0689564605948,271.872999831565,"qld-outback",70.9363940741687,71.0689564605948,0,331.89996875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",207,50.0903939818747
13749,0.284912804775739,1014.69375,"ex-nt",1,4,40.8314296875,72.1442637897061,391.252619324796,"wa-north",71.0995448525292,72.1442637897061,0,199.141078125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,52.7614880934467
13213,0.296211705629899,1071.9,"ex-nt",1,4,41.5772265625,76.2674422541757,434.905856423174,"wa-north",71.151639382569,76.2674422541757,0,380.8016875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,50.7519299601493
7175,0.301380787432231,1077.3,"ex-wa",1,4,41.7677109375,76.6648664681454,220.537593984963,"wa-central",71.1638972135388,76.6648664681454,0,266.38321875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,49.8822099933248
10263,0.294269971568184,1077.3,"ex-wa",1,4,41.8455351562,76.9867397339764,411.164786967419,"wa-north",71.4626749595994,76.9867397339764,0,124.0251875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,51.0916005506914
13212,0.293345278892666,1080,"ex-nt",1,4,42.1808085938,78.1370688955502,393.875624999999,"wa-north",72.3491378662502,78.1370688955502,0,360.81371875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,51.264963174751
2961,0.309032495462692,1077.3,"ex-sa",1,4,43.6407109375,77.9432737686382,152.473684210526,"sa",72.3505743698488,77.9432737686382,0,60.3269726562,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,46.9028673740128
10833,0.301016161176065,1079.49375,"ex-wa",1,4,42.8967617188,78.4740303803522,349.601375644832,"wa-north",72.6952151231558,78.4740303803522,0,152.68253125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,49.9650679632366
11869,0.289116098521678,989.8875,"ex-qld",1,4,42.95034375,72.3194337123626,253.402659393114,"qld-outback",73.0582351149626,72.3194337123626,0,139.514046875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,50.7869880288675
11873,0.316134592158588,1071.5625,"ex-qld",1,4,43.0514453125,78.3732721261999,459.556535433071,"qld-outback",73.1392449121725,78.3732721261999,0,69.7566484375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,46.4477156466089
3607,0.300991081048671,673.3125,"ex-sa",1,4,35.8364101562,49.3186885812824,114.246365914787,"sa",73.2478434327039,49.3186885812824,0,16.89859375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.1436240708934
9425,0.283287948497552,796.33125,"ex-qld",1,4,36.4705390625,58.5506821662906,249.560288196652,"qld-north",73.5255362216296,58.5506821662906,0,51.4012890625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",205,49.8934063591439
9591,0.280588185675682,865.85625,"ex-qld",1,4,36.4873867188,64.0877959531537,245.994932761645,"qld-north",74.0166695720608,64.0877959531537,0,47.8615039062,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",205,48.8518935350981
7458,0.299714338132809,1079.49375,"ex-wa",1,4,44.2738945312,80.3022423856309,230.576207597311,"wa-central",74.3887978838514,80.3022423856309,0,229.155734375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",201,50.207418853073
7382,0.305187687182448,738.45,"ex-qld",1,4,36.3650117188,55.1434574239678,317.020795246802,"qld-outback",74.6745987188947,55.1434574239678,0,325.9888125,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",207,49.2861761370369
12192,0.332171220148455,1062.95625,"ex-qld",1,4,44.0668828125,79.9496507099434,531.129226861409,"qld-outback",75.2144321179196,79.9496507099434,0,155.65428125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,44.2313390651716
11736,0.297089795594342,1043.8875,"ex-qld",1,4,44.542953125,78.9365956847943,302.156644034918,"qld-outback",75.6179144637658,78.9365956847943,0,62.1336132812,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,49.4608526280845
9427,0.28271913915492,991.40625,"ex-qld",1,4,46.5249804688,75.0769442381135,255.102127659575,"qld-north",75.7277294127543,75.0769442381135,0,32.2851308594,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",205,48.5365229184688
12985,0.313440037689354,761.23125,"ex-nt",1,4,38.287578125,58.199309506411,313.70228330747,"nt",76.4541780259428,58.199309506411,0,35.5900117188,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",204,48.0154118842569
10550,0.288077952498177,1062.7875,"ex-wa",1,4,46.801390625,82.0784157263242,401.759923785331,"wa-north",77.2293762641395,82.0784157263242,0,77.5859453125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,52.280368633736
8157,0.30586284593679,1080,"ex-wa",1,4,47.704546875,84.4461479349211,525.054531249998,"wa-central",78.1908777175195,84.4461479349211,0,293.105125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,49.2549089643296
3459,0.298154399248445,744.01875,"ex-sa",1,4,40.177296875,58.2724554747276,120.745066908596,"sa",78.3212190213319,58.2724554747276,0,97.5956015625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.6780910346689
