"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
2462,0.659188654951457,872.575,"ex-wa",1,4,283.05446875,500.667208915549,-95.3706271667193,NA,573.781289763686,500.667208915549,0,364.350375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,70.9690837989245
2372,0.623110710999346,2197.05618021884,"ex-wa",1,4,349.4458125,1272.12235481665,-44.0360450563203,NA,579.012210188425,1272.12235481665,0,385.7976875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.7464114647276
2441,0.643230190176376,2327.6,"ex-wa",1,4,345.16715625,1351.24803365222,-242.358577504726,NA,580.532752041684,1351.24803365222,0,426.4630625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.9122658950986
2482,0.645930000277263,2327.6,"ex-wa",1,4,367.94765625,1351.32147571555,-215.325968809073,NA,580.56430474117,1351.32147571555,0,449.2435625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.6596843372849
2649,0.606168355692897,979.55,"wa-central",0,1,16.9283613281,569.842071977672,-12.0488489612577,NA,581.738626897731,569.842071977672,0,16.9283613281,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,109.167874707143
4350,0.584722874590928,1069.68467667576,"ex-wa",1,4,321.91921875,626.81110152439,-36.6663239074551,NA,585.977452226685,626.81110152439,0,356.1543125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,78.5660888411364
2317,0.580741919340718,2327.6,"ex-wa",1,4,463.13125,1377.83241706459,-37.8957939508507,NA,591.954123158874,1377.83241706459,0,82.078296875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,79.4967060785982
2461,0.654488540608056,1838.925,"ex-wa",1,4,312.954375,1089.55431493675,-141.908329594736,NA,592.495243110376,1089.55431493675,0,394.25028125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,71.6562126404919
2459,0.641710145037248,2327.6,"ex-wa",1,4,355.02896875,1381.97835477908,-417.854442344045,NA,593.735330288314,1381.97835477908,0,436.32490625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.1871774816582
4472,0.408361464218197,1103.01216355742,"wa-south",0,1,29.430163086,654.945477363205,-50.3198703565195,NA,593.779016226696,640.198404378,14.7470729852051,19.1873710938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",114,159.875381649302
1697,0.454747043872698,2319.35,"ex-sa",1,4,460.90903125,1379.53982619736,-33.1636234289779,NA,594.795880827544,1379.53982619736,0,135.564984375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,98.8483600786782
