"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
2480,0.650119333171444,2327.6,"ex-wa",1,4,349.9944375,1267.12297666435,-146.650401701323,NA,544.390349142613,1267.12297666435,0,431.290375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,71.9356286396586
2350,0.631546625048043,2327.6,"ex-wa",1,4,384.19709375,1273.72739867238,-49.6791115311909,NA,547.227787709394,1273.72739867238,0,215.3498125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.646053523886
2458,0.647385509019584,2327.6,"ex-wa",1,4,335.59575,1285.74298124609,-169.636814744802,NA,552.390007409387,1285.74298124609,0,416.8916875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.254501124712
2562,0.64485416644896,2275.35,"ex-wa",1,4,390.2765625,1259.15301389409,-107.998187092096,NA,553.388715535672,1259.15301389409,0,471.57246875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.6688722845646
4354,0.60565590321666,1951.15301334686,"ex-wa",1,4,330.5234375,1088.80171424775,-44.015924464487,NA,558.029896578995,1088.80171424775,0,366.859625,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,75.6928286869652
2520,0.65001115537687,2257.475,"ex-wa",1,4,359.20603125,1260.76405632625,-133.285296625655,NA,558.48417206226,1260.76405632625,0,440.50196875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.0522795737105
2499,0.649253044594273,2327.6,"ex-wa",1,4,359.5829375,1303.99543448589,-149.802339319471,NA,560.231755665016,1303.99543448589,0,440.87884375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.1476769373474
4462,0.638724703025273,783.67894499359,"ex-wa",1,4,290.1261875,440.81870343447,-70.1978984238178,NA,562.499102790206,440.81870343447,0,371.422125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.1909187679152
2460,0.659188654951457,872.575,"ex-wa",1,4,283.05446875,500.667208915549,-95.3706271667193,NA,573.781289763686,500.667208915549,0,364.350375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,70.9690837989245
2370,0.623110710999346,2138.675,"ex-wa",1,4,349.42440625,1237.92920388061,-44.5338819596246,NA,578.829978318636,1237.92920388061,0,385.7606875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.7452311697559
2439,0.643230190176376,2327.6,"ex-wa",1,4,345.16715625,1351.24803365222,-242.358577504726,NA,580.532752041684,1351.24803365222,0,426.4630625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.9122658950986
2479,0.645930000277263,2327.6,"ex-wa",1,4,367.94765625,1351.32147571555,-215.325968809073,NA,580.56430474117,1351.32147571555,0,449.2435625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.6596843372849
2646,0.606168355692897,979.55,"wa-central",0,1,16.9283613281,569.842071977672,-12.0488489612577,NA,581.738626897731,569.842071977672,0,16.9283613281,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,76.6039871456396
4355,0.584722874590928,1069.68467667576,"ex-wa",1,4,321.91921875,626.81110152439,-36.6663239074551,NA,585.977452226685,626.81110152439,0,356.1543125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,78.5660888411364
2333,0.562763830003002,1700.325,"ex-wa",1,4,365.97090625,1002.45851200854,-29.8644670871745,NA,589.568765976237,1002.45851200854,0,197.179359375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,81.7694312326374
2314,0.580741919340718,2327.6,"ex-wa",1,4,463.13125,1377.83241706459,-37.8957939508507,NA,591.954123158874,1377.83241706459,0,82.078296875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,79.4967060785982
2459,0.654488540608056,1838.925,"ex-wa",1,4,312.954375,1089.55431493675,-141.908329594736,NA,592.495243110376,1089.55431493675,0,394.25028125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,71.6562126404919
2457,0.641710145037248,2327.6,"ex-wa",1,4,355.02896875,1381.97835477908,-417.854442344045,NA,593.735330288314,1381.97835477908,0,436.32490625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.1871774816582
1410,0.408674556369282,1099.01380556742,"wa-south",0,1,29.430163086,652.582601935475,-50.4874874874875,NA,593.789266913302,637.877720626811,14.7048813086641,19.1873710938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",114,111.449071331955
1697,0.454747043872698,2319.35,"ex-sa",1,4,460.90903125,1379.53982619736,-33.1636234289779,NA,594.795880827544,1379.53982619736,0,135.564984375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,98.8483600786782
2522,0.65376421585939,1441.24287488797,"ex-wa",1,4,318.737875,863.068569549778,-77.2413661514978,NA,598.836313148722,863.068569549778,0,400.03378125,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,71.7860855234115
4388,0.348571727152197,758.380798415013,"wa-north",0,1,27.2390244141,461.080038067058,-0.123685165034457,NA,607.979578373685,435.000601715215,26.079436351843,12.83984375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,133.485885094791
2498,0.64179520707195,2327.6,"ex-wa",1,4,382.21971875,1420.04348844337,-347.380789224952,NA,610.089142654823,1420.04348844337,0,463.515625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.3386584532395
2519,0.645611746287128,2327.6,"ex-wa",1,4,382.0108125,1421.91058812684,-177.804111531191,NA,610.891299246794,1421.91058812684,0,463.30675,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.9094461643114
1001,0.532924553779197,2292.4,"sa",0,1,54.6409990235,1411.09875550039,-100.503598848369,NA,615.555206552255,1384.89460531845,26.2041501819436,41.5423398438,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",84,85.680836101029
2683,0.343188882597321,1176.94177640379,"wa-north",0,1,47.6856425782,724.580731489573,-8.88244917036695,NA,615.647049001498,687.031037569198,37.5496939203753,17.7125996094,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,135.685608331119
2659,0.599021776493379,804.008818619831,"wa-central",0,1,50.5714921875,495.154038448093,-5.15184678522572,NA,615.85647692034,495.154038448093,0,50.5714921875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,77.8172165363085
2682,0.347761948054534,1069.75,"wa-north",0,1,45.3652285157,659.379179591997,-8.08586118251927,NA,616.386239394249,629.200989566753,30.1781900252448,19.2411523438,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,133.915840628864
2438,0.63888017120275,2327.6,"ex-wa",1,4,368.1695,1439.49475143919,-521.511224007561,NA,618.445932049834,1439.49475143919,0,449.4654375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6913528315415
4461,0.461177820477964,751.203590348184,"wa-south",0,1,33.4752400513,464.775309609686,-12.5040322580645,NA,618.707518948707,445.366130791079,19.4091788186068,32.91340625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",94,99.0100417142825
2678,0.352213955895724,982.404213451048,"wa-north",0,1,49.5635214844,608.528172584926,-1.38028563427611,NA,619.4274864185,594.130453262617,14.3977193223089,36.0509960938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,132.325325989035
2421,0.6389153687655,2327.6,"ex-wa",1,4,363.7575,1442.20048248382,-396.702859168242,NA,619.608387387791,1442.20048248382,0,445.0534375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6841146475941
2406,0.62552791159846,1028.225,"ex-wa",1,4,339.35471875,637.971834712071,-58.6499063920834,NA,620.459369021441,637.971834712071,0,373.54290625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.6942558732509
2478,0.639962863926452,2327.6,"ex-wa",1,4,388.92278125,1447.65343081772,-550.447542533079,NA,621.951121678004,1447.65343081772,0,470.2186875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6358980286968
1978,0.478624270464077,762.575,"wa-south",0,1,41.6632460938,474.472812221123,-28.6339704291381,NA,622.198226038257,474.472812221123,0,41.6632460938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",5,92.9312062622481
2543,0.650150150327013,1964.325,"ex-wa",1,4,349.60921875,1223.10821432226,-84.5615287694248,NA,622.660819529485,1223.10821432226,0,430.905125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.3968051703923
2541,0.644272701662292,2327.6,"ex-wa",1,4,388.2103125,1460.31925635638,-147.770439508507,NA,627.39270336672,1460.31925635638,0,469.50621875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.1743693609458
2658,0.622756301786794,2285.8,"wa-central",0,1,74.5721328125,1442.83167937493,-30.7462704523579,NA,631.215189156937,1442.83167937493,0,74.5721328125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",11,75.0019215826603
1798,0.478376741734845,2327.6,"ex-sa",1,4,562.6435625,1484.85597959429,-65.5672258979206,NA,637.934344214768,1484.85597959429,0,117.278140625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,97.1855665256554
2600,0.628477739945912,2327.6,"ex-wa",1,4,384.44965625,1485.55260605806,-164.085420604914,NA,638.233633810817,1485.55260605806,0,137.676109375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.0712888585673
2583,0.644017717090007,2067.725,"ex-wa",1,4,338.5265,1320.96683883748,-11.2182471073281,NA,638.850349460146,1320.96683883748,0,98.3026875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.1579039552928
2440,0.647977235954737,1645.875,"ex-wa",1,4,335.3901875,1056.99739332578,-163.24962406015,NA,642.210005818051,1056.99739332578,0,416.68609375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.7237440491841
2386,0.639485192003009,2301.475,"ex-wa",1,4,410.72353125,1478.35452821701,-177.878838570917,NA,642.35089593283,1478.35452821701,0,444.9349375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.8650318260889
4463,0.297245823180993,1364.07687524206,"wa-north",0,2,141.3285214844,877.474678440833,-1.2931694539593,NA,643.273626557975,799.646621233662,77.8280572071703,24.3659667969,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",12,157.045630065247
4384,0.624360241497059,1032.19069988372,"wa-central",0,1,75.43775,664.556293372179,-42.4861407249467,NA,643.830925280611,664.556293372179,0,75.43775,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,74.8887180662839
2304,0.553948891905346,2173.875,"ex-wa",1,4,419.1135,1401.21930245129,-40.7416824794435,NA,644.572159140378,1401.21930245129,0,32.5741679688,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,83.5943220014718
2456,0.638852571537417,2327.6,"ex-wa",1,4,400.04740625,1503.88072516991,-655.24468336484,NA,646.107890174391,1503.88072516991,0,481.3433125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.9361161269316
2420,0.635994265730022,2327.6,"ex-wa",1,4,377.73471875,1504.83856577234,-617.473416824197,NA,646.519404439053,1504.83856577234,0,459.030625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2188101176527
2645,0.627794662705514,1367.85,"wa-central",0,1,42.1878046875,884.459777634354,-22.6755126658625,NA,646.605824932817,884.459777634354,0,42.1878046875,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",11,74.4189169293371
2331,0.63019005827044,1821.05,"ex-wa",1,4,386.9025625,1178.30603682744,-44.8278465720327,NA,647.047602661893,1178.30603682744,0,218.11103125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.4217527676473
2605,0.603505701218826,1145.65,"wa-central",0,1,71.91909375,747.83126226692,-5.26932309169467,NA,652.757179127063,747.83126226692,0,71.91909375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,77.5247494067457
2315,0.533266369724615,1929.4,"ex-wa",1,4,439.5764375,1262.26734696655,-39.4600912200685,NA,654.227919024852,1262.26734696655,0,58.5688085938,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,86.9626699676168
2437,0.636095879799543,2327.6,"ex-wa",1,4,386.45309375,1528.0279456715,-717.26335066163,NA,656.48219009774,1528.0279456715,0,467.749,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2879240248796
2563,0.64670037548791,927.575,"ex-wa",1,4,376.39175,610.617721890403,-72.3071449747998,NA,658.294716751102,610.617721890403,0,457.6876875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.057495863464
2564,0.649435711747678,1098.9,"ex-wa",1,4,353.38225,723.612402204905,-7.88813813813816,NA,658.487944494408,723.612402204905,0,434.67815625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,72.6983538585933
2366,0.63736063785338,2327.6,"ex-wa",1,4,419.51425,1533.78335481575,-292.633034026466,NA,658.954869743836,1533.78335481575,0,453.73875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2327019877303
2542,0.647214386862406,2230.25,"ex-wa",1,4,365.1245,1470.47377727754,-117.557336621455,NA,659.331365218045,1470.47377727754,0,446.42040625,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.979822811487
1192,0.261342870532047,1467.4,"nsw-south",0,2,159.6764257812,968.953536531594,-122.812218890555,NA,660.319978554991,876.266745392002,92.6867911395917,26.7281601562,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",3,175.293567646763
2497,0.632637691971619,2327.6,"ex-wa",1,4,405.20325,1542.59806198731,-594.743856332706,NA,662.741906679546,1542.59806198731,0,486.49915625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.7763936509977
2518,0.631852615698281,2327.6,"ex-wa",1,4,404.863,1544.23597486087,-476.281663516067,NA,663.445598410754,1544.23597486087,0,486.1589375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8728150806531
2477,0.631996215637606,2327.6,"ex-wa",1,4,410.437875,1550.54906918188,-715.744328922497,NA,666.157874712956,1550.54906918188,0,491.73378125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.885559841738
2388,0.633756017447167,1093.4,"ex-wa",1,4,362.18490625,728.996348858147,-62.9371227364185,NA,666.724299303226,728.996348858147,0,396.42165625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.072012834661
1905,0.355667231141261,2195.96043718008,"sa",0,1,59.4568984375,1465.27903699537,-5.3587528174305,NA,667.261127380323,1465.27903699537,0,59.4568984375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",83,125.612973152238
2604,0.630296843601434,1187.175,"wa-central",0,1,69.9804296875,793.29428399576,-11.4679175353255,NA,668.220173096435,793.29428399576,0,69.9804296875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,74.3190586019469
2684,0.321243678404354,792.704811676103,"wa-north",0,1,81.8647792969,530.41404640315,-3.64516129032258,NA,669.119246648241,473.859547086872,56.5544993162773,27.4622949219,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,145.635793067174
845,0.471791188519454,1515.525,"vic-east",0,1,95.4413623047,1015.08359183277,-30.8455815641444,NA,669.790067358024,908.224626296861,106.858965535908,10.6553388672,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,97.1299796080978
2540,0.629239137423716,2327.6,"ex-wa",1,4,409.8076875,1570.82520055135,-299.976606805292,NA,674.869049901766,1570.82520055135,0,491.10359375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.2658135977061
2580,0.630902498869064,2327.6,"ex-wa",1,4,442.28515625,1574.2933012309,-176.604087901702,NA,676.359039882671,1574.2933012309,0,523.58109375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.1533348403191
2111,0.356792286536852,862.675,"nsw-north",0,2,66.1956308594,585.468793406566,-94.6149187121452,NA,678.66669766316,530.737815853403,54.7309775531635,30.3471972656,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",15,125.22589811687
2691,0.319729020451229,2326.74007171259,"wa-north",0,3,181.29984375,1579.17622098509,-8.8935114052713,NA,678.707621957423,1425.92325763569,153.252963349409,55.202125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",12,146.566925768621
2644,0.629876967966483,758.725,"wa-central",0,1,105.5378984375,516.255174270452,-35.9684668358101,NA,680.424625879538,516.255174270452,0,105.5378984375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,74.5253694483279
2347,0.636325014218616,2327.6,"ex-wa",1,4,435.71659375,1584.74794847612,-516.536153119093,NA,680.850639489655,1584.74794847612,0,472.052875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.0316099425147
137,0.66509011200413,1257.575,"tas",0,1,104.7483359375,859.555455792552,-109.500109337415,NA,683.50234045091,859.555455792552,0,104.7483359375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",13,69.1817214935887
2419,0.63325238174046,2327.6,"ex-wa",1,4,400.648125,1592.38467049518,-804.849952741019,NA,684.131582099665,1592.38467049518,0,481.94403125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8239071831352
4391,0.307197328629552,1950.31739000341,"wa-north",0,1,124.2811523438,1334.46992596514,-6.29409276751723,NA,684.23218333853,1237.70011234203,96.769813623103,29.5987929688,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",12,152.493304535959
4392,0.310316364160548,1233.09137881812,"wa-north",0,3,181.0947851562,844.079113648534,-3.86834484294944,NA,684.522759746773,765.251406599423,78.8277070491108,54.9970664062,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",12,151.083483996327
966,0.445576641873966,1226.775,"nsw-south",0,1,107.1939765625,840.458260041815,-61.9914817305537,NA,685.095685877047,840.458260041815,0,107.1939765625,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",68,103.285711499495
2603,0.640885260135713,2303.125,"wa-central",0,1,79.5677578125,1580.01584562742,-13.4589850746269,NA,686.031303393182,1580.01584562742,0,79.5677578125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",11,73.2195641457187
2455,0.630509570221432,2327.6,"ex-wa",1,4,419.31390625,1598.96519387305,-806.176157844992,NA,686.958753167664,1598.96519387305,0,500.60984375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.210932523632
2385,0.636142846022455,2288.275,"ex-wa",1,4,432.91403125,1572.89507047085,-427.556062973199,NA,687.371522422285,1572.89507047085,0,467.1458125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.5793550365648
2303,0.608008492983935,1849.1,"ex-wa",1,4,439.9213125,1273.90701787885,-41.4452706722189,NA,688.933544902302,1273.90701787885,0,53.4070273438,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,76.4945482129129
2368,0.638661293560703,754.875,"ex-wa",1,4,376.99253125,521.219763739726,-57.9610200364298,NA,690.471619459813,521.219763739726,0,413.32878125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,72.6884169745555
2422,0.64147111298967,1993.75,"ex-wa",1,4,357.95640625,1377.32296061454,-181.465517241379,NA,690.820293725162,1377.32296061454,0,439.2523125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.806490099841
2313,0.624597820189495,1483.9,"ex-wa",1,4,391.52334375,1025.48177375649,-42.2627872498146,NA,691.072022209375,1025.48177375649,0,222.73178125,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,74.3627614835185
244,0.726532276002857,2327.6,"tas",0,1,127.6117890625,1610.54240200237,-157.500827032136,NA,691.932635333549,1610.54240200237,0,127.6117890625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",13,64.7160787916303
1751,0.503374335053607,2284.975,"ex-sa",1,4,578.37675,1582.72152935242,-83.4596220965217,NA,692.664702831506,1582.72152935242,0,133.010890625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,92.8287115787098
2404,0.638490094021904,2291.3,"ex-wa",1,4,436.24640625,1588.55994901342,-257.698511761882,NA,693.300724048977,1588.55994901342,0,470.4476875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.3489829790149
2582,0.644224248311472,1232,"ex-wa",1,4,346.40871875,854.339664150104,-49.6220982142858,NA,693.457519602357,854.339664150104,0,106.1847109375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,73.4802455496585
2675,0.37066974403918,757.590822913239,"wa-north",0,1,101.4878300781,526.11780376532,-1.64002905920814,NA,694.461690734568,499.415031907862,26.702771857458,87.9753046875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,126.716463469832
807,0.545814116350647,1685.2,"vic-east",0,1,122.1489404297,1170.84062619757,-53.3453002610967,NA,694.778439471615,1016.17050555334,154.670120644228,14.4418232422,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,84.1423231261369
2205,0.279230013504109,1308.45,"nsw-north",0,2,147.6015625,910.612091840303,-54.8959646910466,NA,695.947183186445,855.710391962179,54.9016998781244,69.20284375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",15,160.440903421848
2676,0.370869836601028,1202.575,"wa-north",0,1,109.2220878906,838.417356616927,-9.90784358563913,NA,697.185087513816,828.038782656716,10.3785739602113,95.7095625,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",12,126.706787029918
209,0.58122830071762,1892,"tas",0,1,102.32634375,1319.61570606675,-76.7886627906975,NA,697.471303417943,1319.61570606675,0,102.32634375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",13,79.2497498228064
2560,0.630993026484463,2327.6,"ex-wa",1,4,419.0885625,1623.734316032,-218.811200378072,NA,697.600238886405,1623.734316032,0,500.38446875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.2181204421703
1695,0.454636032712426,2000.625,"ex-sa",1,4,475.3261875,1397.56692381275,-36.4878350515463,NA,698.565160293782,1397.56692381275,0,104.12834375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",209,99.8034156143132
