"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
4369,0.60565590321666,1951.15301334686,"ex-wa",1,4,330.5234375,1088.80171424775,-44.015924464487,NA,558.029896578995,1088.80171424775,0,366.859625,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,75.6928286869652
2531,0.65001115537687,2257.475,"ex-wa",1,4,359.26440625,1260.76448977555,-133.285296625655,NA,558.484364068507,1260.76448977555,0,440.5603125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.0524128670958
2510,0.649253044594273,2327.6,"ex-wa",1,4,359.64128125,1303.99588139963,-149.802339319471,NA,560.231947671264,1303.99588139963,0,440.9371875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.147810337776
4459,0.638724703025273,783.67894499359,"ex-wa",1,4,290.1845625,440.81896031804,-70.1978984238178,NA,562.499430582056,440.81896031804,0,371.48046875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.1910546970176
2471,0.659188654951457,872.575,"ex-wa",1,4,283.11284375,500.667494938522,-95.3706271667193,NA,573.781617555536,500.667494938522,0,364.40875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,70.9692155710913
2381,0.623110710999346,2138.675,"ex-wa",1,4,349.42440625,1237.92920388061,-44.5338819596246,NA,578.829978318636,1237.92920388061,0,385.7606875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.7452311697559
2450,0.643230190176376,2327.6,"ex-wa",1,4,345.16353125,1351.24848056596,-242.358577504726,NA,580.532944047931,1351.24848056596,0,426.4594375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.9122587483906
2490,0.645930000277263,2327.6,"ex-wa",1,4,367.9973125,1351.32192262929,-215.325968809073,NA,580.564496747417,1351.32192262929,0,449.29321875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.6597988792131
2657,0.606168355692897,979.55,"wa-central",0,1,16.9283613281,569.842071977672,-12.0488489612577,NA,581.738626897731,569.842071977672,0,16.9283613281,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,109.167874707143
4370,0.584722874590928,1069.68467667576,"ex-wa",1,4,321.91921875,626.81110152439,-36.6663239074551,NA,585.977452226685,626.81110152439,0,356.1543125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,78.5660888411364
2344,0.562763830003002,1700.325,"ex-wa",1,4,365.97090625,1002.45851200854,-29.8644670871745,NA,589.568765976237,1002.45851200854,0,197.179359375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,81.7694312326374
2325,0.580741919340718,2327.6,"ex-wa",1,4,463.13125,1377.83241706459,-37.8957939508507,NA,591.954123158874,1377.83241706459,0,82.078296875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,79.4967060785982
2470,0.654488540608056,1838.925,"ex-wa",1,4,313.01271875,1089.55478571687,-141.908329594736,NA,592.495499118706,1089.55478571687,0,394.308625,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,71.6563453146767
2468,0.641710145037248,2327.6,"ex-wa",1,4,355.02534375,1381.97880169282,-417.854442344045,NA,593.735522294561,1381.97880169282,0,436.32125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.1871703041635
1410,0.408674556369282,1099.01380556742,"wa-south",0,1,29.430163086,652.582601935475,-50.4874874874875,NA,593.789266913302,637.877720626811,14.7048813086641,19.1873710938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",114,159.752994529068
1703,0.454747043872698,2319.35,"ex-sa",1,4,460.90903125,1379.53982619736,-33.1636234289779,NA,594.795880827544,1379.53982619736,0,135.564984375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,98.8483600786782
2533,0.65376421585939,1441.24287488797,"ex-wa",1,4,318.79621875,863.069041977446,-77.2413661514978,NA,598.836640940571,863.069041977446,0,400.09215625,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,71.786218885228
4395,0.348571727152197,758.380798415013,"wa-north",0,1,27.2390244141,461.080038067058,-0.123685165034457,NA,607.979578373685,435.000601715215,26.079436351843,12.83984375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,190.107487714905
2509,0.64179520707195,2327.6,"ex-wa",1,4,382.2780625,1420.04393535711,-347.380789224952,NA,610.08933466107,1420.04393535711,0,463.574,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.3387941467033
2530,0.645611746287128,2327.6,"ex-wa",1,4,382.0691875,1421.91103504058,-177.804111531191,NA,610.891491253041,1421.91103504058,0,463.36509375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,72.9095811343165
996,0.532924553779197,2292.4,"sa",0,1,54.6409990235,1411.09875550039,-100.503598848369,NA,615.555206552255,1384.89460531845,26.2041501819436,41.5423398438,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",84,122.74858334144
2694,0.343188882597321,1176.94177640379,"wa-north",0,1,47.6856425782,724.580731489573,-8.88244917036695,NA,615.647049001498,687.031037569198,37.5496939203753,17.7125996094,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,193.204019889196
2670,0.599021776493379,804.008818619831,"wa-central",0,1,50.5714921875,495.154038448093,-5.15184678522572,NA,615.85647692034,495.154038448093,0,50.5714921875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,110.804102299265
2693,0.347761948054534,1069.75,"wa-north",0,1,45.3652285157,659.379179591997,-8.08586118251927,NA,616.386239394249,629.200989566753,30.1781900252448,19.2411523438,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,190.68058300016
2449,0.63888017120275,2327.6,"ex-wa",1,4,368.165875,1439.49519835294,-521.511224007561,NA,618.446124056082,1439.49519835294,0,449.46178125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6913455987709
4458,0.461177820477964,751.203590348184,"wa-south",0,1,33.4752400513,464.775309609686,-12.5040322580645,NA,618.707518948707,445.366130791079,19.4091788186068,32.91340625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",94,141.833027678975
2689,0.352213955895724,982.404213451048,"wa-north",0,1,49.5635214844,608.528172584926,-1.38028563427611,NA,619.4274864185,594.130453262617,14.3977193223089,36.0509960938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,188.401862146932
2432,0.6389153687655,2327.6,"ex-wa",1,4,363.753875,1442.20092939756,-396.702859168242,NA,619.608579394038,1442.20092939756,0,445.04978125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6841074165868
2417,0.62552791159846,1028.225,"ex-wa",1,4,339.35471875,637.971834712071,-58.6499063920834,NA,620.459369021441,637.971834712071,0,373.54290625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.6942558732509
2489,0.639962863926452,2327.6,"ex-wa",1,4,388.98115625,1447.65387773146,-550.447542533079,NA,621.951313684251,1447.65387773146,0,470.2770625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6360343718321
1989,0.478624270464077,762.575,"wa-south",0,1,41.6632460938,474.472812221123,-28.6339704291381,NA,622.198226038257,474.472812221123,0,41.6632460938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",5,134.204472533222
2554,0.650150150327013,1964.325,"ex-wa",1,4,349.66759375,1223.10871720582,-84.5615287694248,NA,622.661075537815,1223.10871720582,0,430.9635,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.3969394356641
2552,0.644272701662292,2327.6,"ex-wa",1,4,388.26865625,1460.31970327012,-147.770439508507,NA,627.392895372967,1460.31970327012,0,469.56459375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.174504774084
2669,0.622756301786794,2285.8,"wa-central",0,1,74.5721328125,1442.83167937493,-30.7462704523579,NA,631.215189156937,1442.83167937493,0,74.5721328125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",11,106.755323853277
1808,0.478376741734845,2327.6,"ex-sa",1,4,562.6435625,1484.85597959429,-65.5672258979206,NA,637.934344214768,1484.85597959429,0,117.278140625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,97.1855665256554
2611,0.628477739945912,2327.6,"ex-wa",1,4,384.44965625,1485.55260605806,-164.085420604914,NA,638.233633810817,1485.55260605806,0,137.676109375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.0712888585673
2594,0.644017717090007,2067.725,"ex-wa",1,4,338.5265,1320.96683883748,-11.2182471073281,NA,638.850349460146,1320.96683883748,0,98.3026875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.1579039552928
2451,0.647977235954737,1645.875,"ex-wa",1,4,335.43984375,1056.99781468349,-163.24962406015,NA,642.21026182638,1056.99781468349,0,416.73575,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.7238589519829
2397,0.639485192003009,2301.475,"ex-wa",1,4,410.72353125,1478.35452821701,-177.878838570917,NA,642.35089593283,1478.35452821701,0,444.9349375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.8650318260889
4391,0.624360241497059,1032.19069988372,"wa-central",0,1,75.43775,664.556293372179,-42.4861407249467,NA,643.830925280611,664.556293372179,0,75.43775,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,106.561401736218
2315,0.553948891905346,2173.875,"ex-wa",1,4,419.1135,1401.21930245129,-40.7416824794435,NA,644.572159140378,1401.21930245129,0,32.5741679688,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,83.5943220014718
2467,0.638852571537417,2327.6,"ex-wa",1,4,400.0970625,1503.88117208365,-655.24468336484,NA,646.108082180638,1503.88117208365,0,481.39296875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.9362327912802
2431,0.635994265730022,2327.6,"ex-wa",1,4,377.79309375,1504.83901268608,-617.473416824197,NA,646.519596445301,1504.83901268608,0,459.089,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2189474898185
2656,0.627794662705514,1367.85,"wa-central",0,1,42.1878046875,884.459777634354,-22.6755126658625,NA,646.605824932817,884.459777634354,0,42.1878046875,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",11,105.885749155472
2342,0.63019005827044,1821.05,"ex-wa",1,4,386.9025625,1178.30603682744,-44.8278465720327,NA,647.047602661893,1178.30603682744,0,218.11103125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.4217527676473
2616,0.603505701218826,1145.65,"wa-central",0,1,71.91909375,747.83126226692,-5.26932309169467,NA,652.757179127063,747.83126226692,0,71.91909375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,110.2883135816
2326,0.533266369724615,1929.4,"ex-wa",1,4,439.5764375,1262.26734696655,-39.4600912200685,NA,654.227919024852,1262.26734696655,0,58.5688085938,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,86.9626699676168
2448,0.636095879799543,2327.6,"ex-wa",1,4,386.44946875,1528.02839258524,-717.26335066163,NA,656.482382103987,1528.02839258524,0,467.745375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2879167250381
2574,0.64670037548791,927.575,"ex-wa",1,4,376.44140625,610.618025941928,-72.3071449747998,NA,658.295044542951,610.618025941928,0,457.73734375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.0576118678909
2575,0.649435711747678,1098.9,"ex-wa",1,4,353.43190625,723.612762415368,-7.88813813813816,NA,658.488272286258,723.612762415368,0,434.7278125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,72.6984692106992
2377,0.63736063785338,2327.6,"ex-wa",1,4,419.51425,1533.78335481575,-292.633034026466,NA,658.954869743836,1533.78335481575,0,453.73875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2327019877303
2553,0.647214386862406,2230.25,"ex-wa",1,4,365.18284375,1470.47434824012,-117.557336621455,NA,659.331621226375,1470.47434824012,0,446.47878125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.9799581469733
1915,0.401697682151108,951.5,"sa",0,1,67.4918046875,629.934557046353,-10.393063583815,NA,662.043675298321,629.934557046353,0,67.4918046875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",83,160.413850074478
2508,0.632637691971619,2327.6,"ex-wa",1,4,405.26159375,1542.59850890105,-594.743856332706,NA,662.742098685793,1542.59850890105,0,486.55753125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.7765320987141
2529,0.631852615698281,2327.6,"ex-wa",1,4,404.921375,1544.23642177461,-476.281663516067,NA,663.445790417001,1544.23642177461,0,486.21728125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8729537789732
2488,0.631996215637606,2327.6,"ex-wa",1,4,410.49621875,1550.54951609562,-715.744328922497,NA,666.158066719204,1550.54951609562,0,491.79215625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8856985138916
2399,0.633756017447167,1093.4,"ex-wa",1,4,362.18490625,728.996348858147,-62.9371227364185,NA,666.724299303226,728.996348858147,0,396.42165625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.072012834661
2615,0.630296843601434,1187.175,"wa-central",0,1,69.9804296875,793.29428399576,-11.4679175353255,NA,668.220173096435,793.29428399576,0,69.9804296875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,105.688094351585
843,0.471791188519454,1515.525,"vic-east",0,1,95.4413623047,1015.08359183277,-30.8455815641444,NA,669.790067358024,908.224626296861,106.858965535908,10.6553388672,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,138.960667291101
2551,0.629239137423716,2327.6,"ex-wa",1,4,409.8660625,1570.82564746509,-299.976606805292,NA,674.869241908013,1570.82564746509,0,491.16196875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.2659530444433
2591,0.630902498869064,2327.6,"ex-wa",1,4,442.33484375,1574.29374814465,-176.604087901702,NA,676.359231888918,1574.29374814465,0,523.63075,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.1534536525914
2122,0.356792286536852,862.675,"nsw-north",0,2,66.1956308594,585.468793406566,-94.6149187121452,NA,678.66669766316,530.737815853403,54.7309775531635,30.3471972656,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",15,180.573045563215
2655,0.629876967966483,758.725,"wa-central",0,1,105.5378984375,516.255174270452,-35.9684668358101,NA,680.424625879538,516.255174270452,0,105.5378984375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,105.95010692668
2358,0.636325014218616,2327.6,"ex-wa",1,4,435.71659375,1584.74794847612,-516.536153119093,NA,680.850639489655,1584.74794847612,0,472.052875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.0316099425147
2430,0.63325238174046,2327.6,"ex-wa",1,4,400.6445,1592.38511740892,-804.849952741019,NA,684.131774105912,1592.38511740892,0,481.94040625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8238998241575
964,0.445576641873966,1226.775,"nsw-south",0,1,107.1939765625,840.458260041815,-61.9914817305537,NA,685.095685877047,840.458260041815,0,107.1939765625,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",68,147.710706730715
2614,0.640885260135713,2303.125,"wa-central",0,1,79.5677578125,1580.01584562742,-13.4589850746269,NA,686.031303393182,1580.01584562742,0,79.5677578125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",11,104.079546986782
2466,0.630509570221432,2327.6,"ex-wa",1,4,419.3635625,1598.9656407868,-806.176157844992,NA,686.958945173911,1598.9656407868,0,500.6595,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.2110512668281
2396,0.636142846022455,2288.275,"ex-wa",1,4,432.91403125,1572.89507047085,-427.556062973199,NA,687.371522422285,1572.89507047085,0,467.1458125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.5793550365648
2314,0.608008492983935,1849.1,"ex-wa",1,4,439.9213125,1273.90701787885,-41.4452706722189,NA,688.933544902302,1273.90701787885,0,53.4070273438,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,76.4945482129129
2379,0.638661293560703,754.875,"ex-wa",1,4,376.99253125,521.219763739726,-57.9610200364298,NA,690.471619459813,521.219763739726,0,413.32878125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,72.6884169745555
2433,0.64147111298967,1993.75,"ex-wa",1,4,358.0060625,1377.32347103115,-181.465517241379,NA,690.820549733492,1377.32347103115,0,439.30196875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.8066067887937
2324,0.624597820189495,1483.9,"ex-wa",1,4,391.52334375,1025.48177375649,-42.2627872498146,NA,691.072022209375,1025.48177375649,0,222.73178125,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,74.3627614835185
446,0.726532276002857,2327.6,"tas",0,1,127.6117890625,1610.54240200237,-157.500827032136,NA,691.932635333549,1610.54240200237,0,127.6117890625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",13,91.9789377954969
1758,0.503374335053607,2284.975,"ex-sa",1,4,578.354875,1582.80680915574,-83.4596220965217,NA,692.702024816787,1582.80680915574,0,132.988984375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,92.8289360712017
2415,0.638490094021904,2291.3,"ex-wa",1,4,436.24640625,1588.55994901342,-257.698511761882,NA,693.300724048977,1588.55994901342,0,470.4476875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.3489829790149
2593,0.644224248311472,1232,"ex-wa",1,4,346.40871875,854.339664150104,-49.6220982142858,NA,693.457519602357,854.339664150104,0,106.1847109375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,73.4802455496585
2686,0.37066974403918,757.590822913239,"wa-north",0,1,101.4878300781,526.11780376532,-1.64002905920814,NA,694.461690734568,499.415031907862,26.702771857458,87.9753046875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,180.087122254452
805,0.545814116350647,1685.2,"vic-east",0,1,122.1489404297,1170.84062619757,-53.3453002610967,NA,694.778439471615,1016.17050555334,154.670120644228,14.4418232422,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,120.304217784849
2687,0.370869836601028,1202.575,"wa-north",0,1,109.2220878906,838.417356616927,-9.90784358563913,NA,697.185087513816,828.038782656716,10.3785739602113,95.7095625,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",12,180.061507012072
2571,0.630993026484463,2327.6,"ex-wa",1,4,419.1469375,1623.73476294574,-218.811200378072,NA,697.600430892652,1623.73476294574,0,500.44284375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.2182598387212
1701,0.454636032712426,2000.625,"ex-sa",1,4,475.3261875,1397.56692381275,-36.4878350515463,NA,698.565160293782,1397.56692381275,0,104.12834375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",209,99.8034156143132
108,0.581450308391893,1512.5,"tas",0,1,103.71696875,1060.40189160289,-81.4820000000001,NA,701.092159737447,1060.40189160289,0,103.71696875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",13,113.286862094983
2376,0.63331533243755,2327.6,"ex-wa",1,4,440.40703125,1633.95896643471,-575.341682419657,NA,701.993025620685,1633.95896643471,0,474.572125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.0195223061063
725,0.623695199639181,2317.425,"vic-east",0,1,187.5821015625,1629.98170295771,-58.1109528895219,NA,703.358988082767,1357.21729370826,272.764409249446,50.2540390625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",14,106.957009908384
1706,0.374660688046725,1222.1,"sa",0,2,204.6183535156,860.072517836403,-16.3539603960396,NA,703.766073018904,727.051468831603,133.0210490048,25.5465566406,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",6,172.191849276963
882,0.442125255159921,1622.775,"vic-east",0,2,107.9010039063,1143.48303831506,-35.4316217590239,NA,704.646693666752,1076.24892752508,67.2341107899843,53.3029335938,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,148.783523426512
164,0.645525297404709,942.7,"tas",0,1,112.861953125,664.696874627878,-107.860560093349,NA,705.099050204602,664.696874627878,0,112.861953125,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",13,102.094898158499
4389,0.645307210700649,442.266602126606,"ex-wa",1,4,234.306234375,312.670626097074,-39.5481067659839,NA,706.973179963445,312.670626097074,0,315.60215625,"500kV_HVDC_double_subsea__750MW",750,"330kV_HVAC_double__1200MW",201,73.1802501013196
924,0.367785994520937,2324.575,"vic-east",0,2,184.9772109375,1643.76269748888,-50.6129184904767,NA,707.12396781729,1563.64567817026,80.1170193186158,130.379140625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",14,181.87143988232
1814,0.458121469412223,1233.65,"ex-sa",1,4,414.937625,872.494608532258,-21.2744092732947,NA,707.246470662066,872.494608532258,0,89.5069375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",209,98.9292648923188
