"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
3383,0.208797277758519,60.75,"nsw-north",0,3,362.3501640625,39.4093507314889,307.5,"nsw-north",648.713592287884,25.0994886503545,14.3098620811345,50.0842890625,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",15,80.9478057031014
15293,0.341636746383071,1034.775,"qld-north",0,3,475.47296875,671.307255243107,468.459067188519,"qld-north",648.747075686122,259.035982007374,412.271273235733,137.85990625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",7,45.6965934400539
15689,0.333756749515827,592.14375,"qld-north",0,3,489.9130371094,384.155352211398,605.382160159589,"qld-north",648.753536977125,60.5071325967794,323.648219614619,8.5917871094,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",7,46.3996442527791
5831,0.290153455644635,1055.025,"sa",0,3,638.636125,684.527252193526,82.5940499040308,"sa",648.825622325088,165.873399344987,518.653852848539,79.58375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",6,58.705618520731
6786,0.320793433843076,1017.39375,"wa-south",0,3,550.236875,660.128030826657,424.948415989384,"wa-central",648.842231266564,208.707973095276,451.420057731381,119.9555,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",5,52.710092463002
4810,0.301419930680106,739.29375,"wa-south",0,3,510.022046875,479.69663668202,312.050445103857,"wa-south",648.857962997821,230.548431125968,249.148205556053,165.727140625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",5,53.0027201796303
14067,0.297895763592779,81.675,"ex-nt",1,4,157.996890625,52.9981910969185,309.479338842975,"nt",648.891228612408,52.9981910969185,0,37.0162148438,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",204,58.0993812220867
10116,0.250380524180152,111.375,"qld-north",0,3,526.2950605469,72.2793691806591,216.328787878788,"qld-north",648.973011723089,23.8903908422263,48.3889783384327,9.0376230469,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",7,63.1872991212664
8178,0.272652054106785,690.69375,"qld-south",0,3,586.2636640625,448.343931361124,454.705839237724,"qld-south",649.12116456986,141.989683917521,306.354247443602,87.8176015625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",2,58.6570405939076
4097,0.293323526591237,1057.89375,"nsw-outback",0,3,571.0793671875,686.702781432375,135.55367682246,"nsw-outback",649.122637724606,233.86790307295,452.834878359425,118.2338671875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",8,61.8223998899301
16793,0.244936868707411,1027.85625,"nt",0,3,591.15540625,667.59176120963,146.617960925956,"nt",649.499150498555,338.611189649042,328.980571560588,189.2563125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",10,70.8217228302762
11471,0.28681002224045,1079.83125,"qld-outback",0,3,462.946453125,701.486083883873,202.400531333021,"qld-outback",649.625655753039,572.486383655072,128.999700228802,352.42871875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",9,61.1106587951754
11359,0.280101324488743,720.5625,"qld-north",0,3,574.9708984375,468.161444637824,235.931615925058,"qld-north",649.716637540565,158.620641365122,309.540803272702,103.1815234375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",7,56.8251221774449
10431,0.25684133948753,238.275,"qld-north",0,3,506.7579150391,154.818390446723,120.298158640227,"qld-north",649.746681131982,52.4537626609843,102.364627785739,10.8878525391,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",7,61.6160979175558
990,0.29722249874076,395.55,"nsw-outback",0,3,482.6684355469,257.038839132097,67.6983788395905,"nsw-south",649.82641671621,81.3282647508729,175.710574381224,27.1649355469,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",8,56.7982085067137
8163,0.250308064331814,620.15625,"qld-south",0,3,594.176328125,403.061616965453,421.06612244898,"qld-south",649.935587951347,173.662259394373,229.39935757108,141.462734375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",2,64.1201614800858
1595,0.292893872650828,132.6375,"nsw-outback",0,3,264.760078125,86.2168987715815,26.2697201017812,"nsw-south",650.019027587081,61.0355777605905,25.1813210109911,64.57165625,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",8,57.7745777596097
5688,0.283575508662921,1076.2875,"sa",0,3,635.2385390625,699.641150198991,103.627783004077,"sa",650.050428160683,208.746173334835,490.894976864156,110.2907265625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",6,60.1989155946071
1748,0.291437096284966,1007.775,"vic-west",0,2,539.3931328125,655.127515620303,87.7501674480909,"nsw-south",650.07319651738,239.131043851799,415.996471768504,124.3811640625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",1,59.5231455373233
7449,0.283807109922908,95.5125,"qld-south",0,3,422.7833085938,62.0902214645193,317.136042402827,"qld-south",650.074298804023,27.5478497696365,34.5423716948828,26.3925585938,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",2,56.1485663356076
14402,0.274680854321458,604.29375,"qld-outback",0,3,383.7420136719,392.91742406341,314.781066741134,"nt",650.209313042555,361.668607182173,31.2488168812369,354.69465625,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",9,63.826387827451
10911,0.294128382928155,846.7875,"qld-north",0,3,598.6445585938,550.664332064694,317.378437624552,"qld-north",650.298135086659,110.805761521854,439.85857054284,45.1801835938,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",7,53.9268901354421
8863,0.295250844685048,427.78125,"ex-qld",1,4,311.30403125,278.274101606534,427.056015779093,"qld-north",650.505606794439,278.274101606534,0,271.4413125,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",207,54.7796134036445
15157,0.254160909015084,1069.2,"qld-north",0,3,634.475921875,695.630746138283,196.227904040404,"qld-north",650.60862901074,230.080787048496,465.549959089787,116.914953125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",7,62.6918090839752
15760,0.225536915784505,988.875,"qld-north",0,3,635.1623125,643.388328950511,102.664846416382,"qld-north",650.626549311603,285.58757003417,357.800758916341,165.22671875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",7,70.8629140047386
